"","EntrezID","GeneSymbol","ConfidenceCategory","TRIAGEhit","Pathway","InteractingGenes","NetworkGenePathways"
"9727",53615,"MBD3","MedConf","Yes",NA,"KLF4, PARK7, SPEN, PHF21A, ZFPM1, MORF4L1, MBD2, KAT2B, SIN3A, ZBTB16, BCL6, UBC, DDX3X, HDAC2, HNRNPM, PHF12, BCL11B, HDAC4, INO80, CHD4, MTA2, JUN, BCL11A","Thyroid hormone signaling pathway (3), Notch signaling pathway (2), RIG-I-like receptor signaling pathway (1), Spliceosome (1), Th17 cell differentiation (1), GnRH signaling pathway (1), T cell receptor signaling pathway (1), Mitophagy - animal (1), Relaxin signaling pathway (1), Focal adhesion (1), AGE-RAGE signaling pathway in diabetic complications (1), cAMP signaling pathway (1), Osteoclast differentiation (1), NOD-like receptor signaling pathway (1), MAPK signaling pathway (1), TNF signaling pathway (1), Toll-like receptor signaling pathway (1)"
"9748",4155,"MBP","HighConf","Yes",NA,"RTN4, SRPK1, MAPK13, IRAK1, CLK1, CDK12, MAP3K3","GnRH signaling pathway (2), MAPK signaling pathway (2), Toll-like receptor signaling pathway (2), NF-kappa B signaling pathway (1), Th17 cell differentiation (1), Sphingolipid signaling pathway (1), Adrenergic signaling in cardiomyocytes (1), T cell receptor signaling pathway (1), Fc epsilon RI signaling pathway (1), Relaxin signaling pathway (1), RIG-I-like receptor signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Osteoclast differentiation (1), Leukocyte transendothelial migration (1), NOD-like receptor signaling pathway (1), Rap1 signaling pathway (1), TNF signaling pathway (1)"
"9753",4158,"MC2R","MedConf","Yes","cAMP signaling pathway, Neuroactive ligand-receptor interaction","GHRH, GPBAR1, HTR6, PTGER2, DRD5, ASIP, VIPR1, ADRB2, CALCR, SCT, PTGIR, UBC, HRH2","Neuroactive ligand-receptor interaction (8), cAMP signaling pathway (4), Renin secretion (2), Adrenergic signaling in cardiomyocytes (1), Osteoclast differentiation (1), Serotonergic synapse (1)"
"9776",8888,"MCM3AP","HighConf","Yes",NA,"NUP155, DDX39A, USP32, ACTA2, RAE1, UBC, NXF1, THOC2, POLDIP3","RNA transport (4), Spliceosome (1), Relaxin signaling pathway (1)"
"9781",84515,"MCM8","MedConf","Yes",NA,"E2F3, POLE, GMNN, RPS27A, UBB, UBC, ATR","Mitophagy - animal (1), Base excision repair (1)"
"9807",4194,"MDM4","MedConf","Yes",NA,"SFN, YWHAG, SMAD4, PSMC5, UBC, RPL37, PSMD2, YWHAH","PI3K-Akt signaling pathway (2), Proteasome (2), Th17 cell differentiation (1), AGE-RAGE signaling pathway in diabetic complications (1), Aldosterone-regulated sodium reabsorption (1)"
"9808",23195,"MDN1","MedConf","Yes",NA,"MAT2A, RAE1, PA2G4, UBB, NIFK, GNL2, UBC","RNA transport (1), Mitophagy - animal (1)"
"9819",84246,"MED10","HighConf","Yes",NA,"MED8, MED21, MED19, KLF4, CEBPD, EGR2, POLR2J, MED7, MED14, FBXW7, MED26, NCOA6, CCND3, UBC, POLR2F","Thyroid hormone signaling pathway (1), Jak-STAT signaling pathway (1), Focal adhesion (1), PI3K-Akt signaling pathway (1)"
"9825",9282,"MED14","MedConf","Yes","Thyroid hormone signaling pathway","FBXW7, KAT2B, MED7, MED26, MED10, MED8, MED21, MED19, KLF4, CEBPD, EGR2, CCND3, NCOA6, UBC","Jak-STAT signaling pathway (1), Focal adhesion (1), PI3K-Akt signaling pathway (1), Notch signaling pathway (1), Thyroid hormone signaling pathway (1)"
"9831",219541,"MED19","MedConf","Yes",NA,"KLF4, CEBPD, EGR2, POLR2J, MED7, MED21, MED8, MED26, NCOA6, MED10, MED14, FBXW7, CCND3, POLR2F","Thyroid hormone signaling pathway (1), Jak-STAT signaling pathway (1), Focal adhesion (1), PI3K-Akt signaling pathway (1)"
"9833",9412,"MED21","HighConf","Yes",NA,"MED19, KLF4, CEBPD, EGR2, UBC, JUN, NCOA6, MED14, MED7, CCND3, KAT2B, FBXW7, MED10, MED26, MED8","Thyroid hormone signaling pathway (2), Focal adhesion (2), Notch signaling pathway (1), Th17 cell differentiation (1), GnRH signaling pathway (1), T cell receptor signaling pathway (1), Mitophagy - animal (1), Relaxin signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), cAMP signaling pathway (1), Osteoclast differentiation (1), NOD-like receptor signaling pathway (1), MAPK signaling pathway (1), TNF signaling pathway (1), Toll-like receptor signaling pathway (1), Jak-STAT signaling pathway (1), PI3K-Akt signaling pathway (1)"
"9838",9441,"MED26","MedConf","Yes",NA,"POLR2J, MED10, MED8, MED21, EIF4A1, MED19, KLF4, CEBPD, EGR2, MED7, MED14, CCND3, NCOA6, POLR2F","Thyroid hormone signaling pathway (1), Jak-STAT signaling pathway (1), Focal adhesion (1), PI3K-Akt signaling pathway (1), RNA transport (1)"
"9846",9443,"MED7","MedConf","Yes",NA,"MED26, MED10, MED8, MED21, MED19, KLF4, CEBPD, EGR2, RELA, UBE2I, CCND3, MED14, NCOA6","NF-kappa B signaling pathway (2), PI3K-Akt signaling pathway (2), RNA transport (1), Thyroid hormone signaling pathway (1), Th17 cell differentiation (1), Sphingolipid signaling pathway (1), T cell receptor signaling pathway (1), Mitophagy - animal (1), Ras signaling pathway (1), Relaxin signaling pathway (1), RIG-I-like receptor signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Chemokine signaling pathway (1), cAMP signaling pathway (1), Osteoclast differentiation (1), NOD-like receptor signaling pathway (1), MAPK signaling pathway (1), TNF signaling pathway (1), Toll-like receptor signaling pathway (1), Jak-STAT signaling pathway (1), Focal adhesion (1)"
"9847",112950,"MED8","MedConf","Yes",NA,"MED21, MED19, KLF4, CEBPD, EGR2, MED10, THOC7, MED7, FBXW7, MED14, NCOA6, CCND3, MED26","RNA transport (1), Thyroid hormone signaling pathway (1), Jak-STAT signaling pathway (1), Focal adhesion (1), PI3K-Akt signaling pathway (1)"
"9855",4210,"MEFV","MedConf","Yes","NOD-like receptor signaling pathway",NA,NA
"9874",4224,"MEP1A","MedConf","Yes","Protein digestion and absorption","AGT, BDKRB1, LAMA5, NPY, SCT","Neuroactive ligand-receptor interaction (1), Regulation of actin cytoskeleton (1), cAMP signaling pathway (1), Focal adhesion (1), PI3K-Akt signaling pathway (1), Renin secretion (1)"
"9922",4236,"MFAP1","MedConf","Yes",NA,"PRPF8, RPL37, RBM39, SNRPD3, XAB2, SF3B2, SNW1, SF3B1, EFTUD2, SF3B6, BCAS2, IK, LEMD3, PRPF38A, PRPF31, UBC","Spliceosome (11), Notch signaling pathway (1)"
"9929",4240,"MFGE8","MedConf","Yes",NA,"PRL, PDGFRB, UBC, TTR, SEMG1, FGA, ODAM, ITGAV","PI3K-Akt signaling pathway (3), Cytokine-cytokine receptor interaction (2), Focal adhesion (2), Regulation of actin cytoskeleton (2), Jak-STAT signaling pathway (1), Neuroactive ligand-receptor interaction (1), Thyroid hormone synthesis (1), Ras signaling pathway (1), Rap1 signaling pathway (1), MAPK signaling pathway (1), Phagosome (1), Thyroid hormone signaling pathway (1)"
"9934",4242,"MFNG","MedConf","Yes","Notch signaling pathway","JAG1, NOTCH4","Notch signaling pathway (2), Thyroid hormone signaling pathway (1), TNF signaling pathway (1)"
"9971",4257,"MGST1","MedConf","Yes",NA,"GSTO1, GPX1, GSTA1, GPX3, GSTA3, UBC, GSTP1","Thyroid hormone synthesis (2)"
"9999",166968,"MIER3","MedConf","Yes",NA,"HDAC2","Notch signaling pathway (1), Thyroid hormone signaling pathway (1)"
"10017",79003,"MIS12","MedConf","Yes",NA,"PLK1, HNRNPH1, RAD21, BIRC5, NUP43, BUB1B, FGA, CENPH, ITGB3BP, RANGAP1, CENPO, CENPP, RANBP2, KIF18A, TF, CDCA8, HP","RNA transport (3)"
"10055",2862,"MLNR","MedConf","Yes","Neuroactive ligand-receptor interaction","UTS2B, GPR4, XCL2, GNRH2, GHRL, BDKRB1, TRH, AGT, NMS, AVPR1A, EDN1, PROK1, KALRN, TACR3, NMUR2, ADRBK1, TACR1, GNA11, KISS1, GNA15, LTB4R","Neuroactive ligand-receptor interaction (6), GnRH signaling pathway (2), Relaxin signaling pathway (2), Regulation of actin cytoskeleton (1), Long-term depression (1), Insulin secretion (1), AGE-RAGE signaling pathway in diabetic complications (1), TNF signaling pathway (1), Renin secretion (1), cAMP signaling pathway (1), Chemokine signaling pathway (1), Cytokine-cytokine receptor interaction (1)"
"10068",4311,"MME","MedConf","Yes","Hematopoietic cell lineage, Protein digestion and absorption","GUCD1, AGT, EDN1","Relaxin signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), TNF signaling pathway (1), Renin secretion (1)"
"10124",5891,"MOK","HighConf","Yes",NA,"CKS2, JUN","Th17 cell differentiation (1), GnRH signaling pathway (1), T cell receptor signaling pathway (1), Mitophagy - animal (1), Relaxin signaling pathway (1), Focal adhesion (1), AGE-RAGE signaling pathway in diabetic complications (1), cAMP signaling pathway (1), Osteoclast differentiation (1), NOD-like receptor signaling pathway (1), MAPK signaling pathway (1), TNF signaling pathway (1), Toll-like receptor signaling pathway (1)"
"10133",10933,"MORF4L1","MedConf","Yes",NA,"INO80, ASF1B, PHF12, SIN3B, MBD3, ASF1A, AIRE, ASH1L, KAT7, ING3, PHF21A, PALB2, YEATS4, SIN3A, HDAC2, HDAC4, CHD4, MTA2, UBC","Thyroid hormone signaling pathway (2), Notch signaling pathway (1), Lysine degradation (1)"
"10140",4342,"MOS","HighConf","Yes","Regulation of actin cytoskeleton, MAPK signaling pathway","MRAS","Mitophagy - animal (1), Ras signaling pathway (1), Rap1 signaling pathway (1), MAPK signaling pathway (1), Regulation of actin cytoskeleton (1)"
"10152",8777,"MPDZ","MedConf","Yes",NA,"CLDN14, CLDN2, CLDN6, CLDN15, JAM3, CLDN11, YAP1, UBC, JAG1, CLDN19","Leukocyte transendothelial migration (7), Notch signaling pathway (1), TNF signaling pathway (1)"
"10186",22808,"MRAS","MedConf","Yes","Regulation of actin cytoskeleton, MAPK signaling pathway, Rap1 signaling pathway, Ras signaling pathway, Mitophagy - animal","PIK3R3, PLXNB1, ARHGEF6, BRAP, RASA3, RAPGEF5, RASAL2, RASA4, MOS, BRAF","Ras signaling pathway (6), Regulation of actin cytoskeleton (4), Rap1 signaling pathway (3), Focal adhesion (2), Chemokine signaling pathway (2), cAMP signaling pathway (2), MAPK signaling pathway (2), Long-term depression (1), Serotonergic synapse (1), Jak-STAT signaling pathway (1), Sphingolipid signaling pathway (1), T cell receptor signaling pathway (1), Fc epsilon RI signaling pathway (1), Aldosterone-regulated sodium reabsorption (1), Thyroid hormone signaling pathway (1), Relaxin signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Osteoclast differentiation (1), Leukocyte transendothelial migration (1), TNF signaling pathway (1), PI3K-Akt signaling pathway (1), Toll-like receptor signaling pathway (1)"
"10239",64979,"MRPL36","MedConf","Yes",NA,"SRP54, MRRF, MRPL4, RPL4, RPL3L, RPL7L1, EFTUD2, RPL3, RPL23A, RPL26L1","Spliceosome (1), Protein export (1)"
"10243",51073,"MRPL4","MedConf","Yes",NA,"GRSF1, EFTUD2, UBC, RPL19, RPL3L, PEBP1, RPL23A, RPL27, MRPL36, RPL31, RPL3, RPL26L1, SRP54, MRRF, RPL32, RPL7L1, RPL37, RPL24, RSRC1","Protein export (1), Spliceosome (1)"
"10264",6183,"MRPS12","MedConf","Yes",NA,"RSRC1, RPS2, RPS8, GNB2L1, WDR31, EFTUD2, EIF1, MRRF, DIMT1, MRPS18C, UBC","RNA transport (1), Spliceosome (1)"
"10271",51023,"MRPS18C","MedConf","Yes",NA,"MRPS12, RPS2, EFTUD2, MRRF, DIMT1, UBC","Spliceosome (1)"
"10291",92399,"MRRF","MedConf","Yes",NA,"MRPL4, MRPL36, RPL3, RPS2, RPL3L, NDUFA2, RPL4, EFTUD2, RPL7L1, RPL26L1, RPL23A, MRPS12, MRPS18C","Spliceosome (1)"
"10317",4436,"MSH2","MedConf","Yes",NA,"SLX4, HDAC4, PCNA, MAX, JUN, SNW1, RAD51, ATR, ATP6V1B2, E2F3, RAD21, ASF1B, ASF1A, POLE, IK, MUTYH, UBB, XPA, UBC","Base excision repair (3), Mitophagy - animal (2), MAPK signaling pathway (2), Phagosome (1), Notch signaling pathway (1), Spliceosome (1), Th17 cell differentiation (1), GnRH signaling pathway (1), T cell receptor signaling pathway (1), Relaxin signaling pathway (1), Focal adhesion (1), AGE-RAGE signaling pathway in diabetic complications (1), cAMP signaling pathway (1), Osteoclast differentiation (1), NOD-like receptor signaling pathway (1), TNF signaling pathway (1), Toll-like receptor signaling pathway (1)"
"10326",10943,"MSL3","HighConf","Yes",NA,"HDAC2, UBC, PHF12, ASH1L, AIRE, INO80, SIN3B, SIN3A","Thyroid hormone signaling pathway (2), Lysine degradation (1), Notch signaling pathway (1)"
"10333",4481,"MSR1","MedConf","Yes","Phagosome","CALR, APOB, HSP90B1","Protein processing in endoplasmic reticulum (2), Thyroid hormone synthesis (1), PI3K-Akt signaling pathway (1), Phagosome (1)"
"10367",4502,"MT2A","MedConf","Yes",NA,"ICAM1, IRF6, GBP2, NCAM1, ZNF16, OASL, IRF9, UBC, PRKD1, SP1, JUN","NOD-like receptor signaling pathway (3), Osteoclast differentiation (2), Mitophagy - animal (2), AGE-RAGE signaling pathway in diabetic complications (2), TNF signaling pathway (2), Jak-STAT signaling pathway (1), Th17 cell differentiation (1), GnRH signaling pathway (1), T cell receptor signaling pathway (1), Relaxin signaling pathway (1), Focal adhesion (1), cAMP signaling pathway (1), MAPK signaling pathway (1), Toll-like receptor signaling pathway (1), Rap1 signaling pathway (1), Leukocyte transendothelial migration (1), NF-kappa B signaling pathway (1)"
"10371",9219,"MTA2","HighConf","Yes",NA,"MORF4L1, BCL11B, BRCA2, ATR, KAT2B, GET4, ZBTB16, HNRNPM, PHF12, BCL11A, MBD3, NR4A1, SATB1, ZFPM2, PARK7, SPEN, RPP25, PHF21A, ZFPM1, HDAC4, CHD4, SIN3A, MBD2, UBC, HDAC2","Thyroid hormone signaling pathway (3), Notch signaling pathway (2), RNA transport (1), MAPK signaling pathway (1), PI3K-Akt signaling pathway (1), Spliceosome (1)"
"10385",22823,"MTF2","MedConf","Yes",NA,"JARID2, EZH1, SUZ12","Lysine degradation (1)"
"10418",4544,"MTNR1B","MedConf","Yes","Neuroactive ligand-receptor interaction","CXCR3, GNG10, NPY, DRD2, PNOC, CXCL11, HTR1A, SSTR4, PTGDR2, S1PR2, HCAR2, CHRM2, NPBWR2, RGS20, FPR3, NMS, BDKRB1, OPRM1, AGT, CXCL8, NMUR2, C5, CXCL13, CCR8, GNG3, GNAI3, CXCR4, CXCR5","Chemokine signaling pathway (10), Neuroactive ligand-receptor interaction (10), Cytokine-cytokine receptor interaction (7), cAMP signaling pathway (6), Serotonergic synapse (4), Relaxin signaling pathway (3), PI3K-Akt signaling pathway (3), Toll-like receptor signaling pathway (2), Renin secretion (2), Leukocyte transendothelial migration (2), Sphingolipid signaling pathway (2), Rap1 signaling pathway (2), Ras signaling pathway (2), Regulation of actin cytoskeleton (2), RIG-I-like receptor signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), NOD-like receptor signaling pathway (1), NF-kappa B signaling pathway (1), Adrenergic signaling in cardiomyocytes (1), Long-term depression (1)"
"10423",4548,"MTR","MedConf","Yes",NA,"UBC, MAT2A, LSM4","Spliceosome (1)"
"10468",4593,"MUSK","MedConf","Yes",NA,"UBC, CDC42, PTK2B, AGRN","GnRH signaling pathway (2), Chemokine signaling pathway (2), Leukocyte transendothelial migration (2), T cell receptor signaling pathway (1), Ras signaling pathway (1), Focal adhesion (1), AGE-RAGE signaling pathway in diabetic complications (1), Rap1 signaling pathway (1), MAPK signaling pathway (1), Regulation of actin cytoskeleton (1)"
"10471",4595,"MUTYH","MedConf","Yes","Base excision repair","MSH2, UBC, PCNA","Base excision repair (1)"
"10475",4598,"MVK","MedConf","Yes",NA,"SP1, NFYC, NFYB, UBC","Mitophagy - animal (1)"
"10482",4601,"MXI1","MedConf","Yes",NA,"SIN3B, BUB1B, SIN3A, UBC, MAX","MAPK signaling pathway (1), Thyroid hormone signaling pathway (1)"
"10491",4605,"MYBL2","HighConf","Yes",NA,"CLTC, PARP1, CLTA, ASH1L, PITX1, CCNB2, SNW1, CCNE1, E2F3, PRPF8, XAB2, HDAC2, PLK1, LIN52, UBB, CDC34, TAF1, SF3B1, BCAS2, PLRG1, LIN9","Spliceosome (6), Notch signaling pathway (2), Endocrine and other factor-regulated calcium reabsorption (2), PI3K-Akt signaling pathway (1), Thyroid hormone signaling pathway (1), Mitophagy - animal (1), Lysine degradation (1), Base excision repair (1), NF-kappa B signaling pathway (1)"
"10503",80177,"MYCT1","HighConf","Yes",NA,"MAX","MAPK signaling pathway (1)"
"10504",4615,"MYD88","HighConf","Yes","NF-kappa B signaling pathway, Toll-like receptor signaling pathway, NOD-like receptor signaling pathway","SMAD6, IRAK1, TIRAP, NFKBIB, IL1B, TLR2, IL1A, TOLLIP, SPOP, LY96, IL1RN, NGFR, SYK, TNIP1, CD14, IKBKB, MAP3K7, EIF2AK2, UBC, RELA, PTK2B, TLR4, S100A8","Toll-like receptor signaling pathway (11), NF-kappa B signaling pathway (10), NOD-like receptor signaling pathway (6), PI3K-Akt signaling pathway (6), MAPK signaling pathway (6), Osteoclast differentiation (6), Chemokine signaling pathway (4), Th17 cell differentiation (4), T cell receptor signaling pathway (4), RIG-I-like receptor signaling pathway (4), TNF signaling pathway (4), Phagosome (3), Hematopoietic cell lineage (3), Ras signaling pathway (3), AGE-RAGE signaling pathway in diabetic complications (3), Cytokine-cytokine receptor interaction (3), GnRH signaling pathway (1), Leukocyte transendothelial migration (1), Regulation of actin cytoskeleton (1), Protein processing in endoplasmic reticulum (1), Sphingolipid signaling pathway (1), Mitophagy - animal (1), Relaxin signaling pathway (1), cAMP signaling pathway (1), Rap1 signaling pathway (1), Fc epsilon RI signaling pathway (1)"
"10514",79784,"MYH14","MedConf","Yes","Regulation of actin cytoskeleton",NA,NA
"10519",4624,"MYH6","MedConf","Yes","Thyroid hormone signaling pathway, Adrenergic signaling in cardiomyocytes",NA,NA
"10524",4632,"MYL1","MedConf","Yes",NA,"MYLPF, ACTA2, UBC","Relaxin signaling pathway (1), Focal adhesion (1), Leukocyte transendothelial migration (1), Regulation of actin cytoskeleton (1)"
"10534",58498,"MYL7","MedConf","Yes","Regulation of actin cytoskeleton, Leukocyte transendothelial migration, Focal adhesion","MYLK2","Focal adhesion (1), Regulation of actin cytoskeleton (1)"
"10538",85366,"MYLK2","HighConf","Yes","Regulation of actin cytoskeleton, Focal adhesion","MYL7, MYLPF, PRKX, IKBKAP","Focal adhesion (2), Leukocyte transendothelial migration (2), Regulation of actin cytoskeleton (2)"
"10541",29895,"MYLPF","MedConf","Yes","Regulation of actin cytoskeleton, Leukocyte transendothelial migration, Focal adhesion","MYLK2, MYL1","Focal adhesion (1), Regulation of actin cytoskeleton (1)"
"10583",339344,"MYPOP","MedConf","Yes",NA,"PFN1","Rap1 signaling pathway (1), Regulation of actin cytoskeleton (1)"
"10641",10135,"NAMPT","HighConf","Yes","NOD-like receptor signaling pathway","UBC",NA
"10656",63908,"NAPB","MedConf","Yes",NA,"UBC, GOSR2, STX18, STX1A, STX17","Phagosome (1), Insulin secretion (1)"
"10703",4684,"NCAM1","MedConf","Yes",NA,"ICAM1, AGRN, PRNP, GBP2, IRF9, MT2A, KRAS, CACNB4, IRF6, CACNA1C, OASL, CNTN2","MAPK signaling pathway (3), NOD-like receptor signaling pathway (2), AGE-RAGE signaling pathway in diabetic complications (2), Adrenergic signaling in cardiomyocytes (2), GnRH signaling pathway (2), Serotonergic synapse (2), Leukocyte transendothelial migration (1), TNF signaling pathway (1), NF-kappa B signaling pathway (1), Insulin secretion (1), Renin secretion (1), cAMP signaling pathway (1), Jak-STAT signaling pathway (1), Osteoclast differentiation (1), Sphingolipid signaling pathway (1), T cell receptor signaling pathway (1), Fc epsilon RI signaling pathway (1), Long-term depression (1), Mitophagy - animal (1), Aldosterone-regulated sodium reabsorption (1), Thyroid hormone signaling pathway (1), Ras signaling pathway (1), Relaxin signaling pathway (1), Chemokine signaling pathway (1), Rap1 signaling pathway (1), Regulation of actin cytoskeleton (1), PI3K-Akt signaling pathway (1)"
"10706",9918,"NCAPD2","MedConf","Yes",NA,"PARP1, PRKAR2B, PABPC4, UBC","RNA transport (1), Base excision repair (1), NF-kappa B signaling pathway (1)"
"10737",23054,"NCOA6","HighConf","Yes",NA,"MED14, TAF12, MED7, MED26, NFYB, MED10, MED8, MED21, TUBA4A, YAP1, PARP1, BCL3, MED19, NFYC, AGT, RANGAP1, RORA, FHL2, HMGCS1, KDM6A, ALAS1, HMGCS2, ASCC1, CTGF, SIN3A, WDR5, RBM39, SP1, ASH2L, RELA, JUN","Th17 cell differentiation (3), Mitophagy - animal (3), Osteoclast differentiation (3), TNF signaling pathway (3), T cell receptor signaling pathway (2), Relaxin signaling pathway (2), AGE-RAGE signaling pathway in diabetic complications (2), cAMP signaling pathway (2), NOD-like receptor signaling pathway (2), MAPK signaling pathway (2), Toll-like receptor signaling pathway (2), NF-kappa B signaling pathway (2), Thyroid hormone signaling pathway (2), GnRH signaling pathway (1), Focal adhesion (1), Sphingolipid signaling pathway (1), Ras signaling pathway (1), RIG-I-like receptor signaling pathway (1), Chemokine signaling pathway (1), PI3K-Akt signaling pathway (1), RNA transport (1), Renin secretion (1), Base excision repair (1), Phagosome (1)"
"10745",23413,"NCS1","MedConf","Yes",NA,"DRD2, DRD5, ADRBK1","Neuroactive ligand-receptor interaction (2), cAMP signaling pathway (2), Rap1 signaling pathway (1)"
"10746",23385,"NCSTN","HighConf","Yes","Notch signaling pathway","YAP1, ITGB3BP, JAG1, DTX1, IK, LAMP1, NOTCH4, TMEM14B, RPS27A, BACE1, SRSF1, UBB, RELA, NGFR, NOP2, TMED10, UBC, DSG2, SAFB, BCAS2","Notch signaling pathway (3), Spliceosome (2), Mitophagy - animal (2), Ras signaling pathway (2), TNF signaling pathway (2), PI3K-Akt signaling pathway (2), Th17 cell differentiation (1), Sphingolipid signaling pathway (1), T cell receptor signaling pathway (1), Relaxin signaling pathway (1), RIG-I-like receptor signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Chemokine signaling pathway (1), cAMP signaling pathway (1), Osteoclast differentiation (1), NOD-like receptor signaling pathway (1), MAPK signaling pathway (1), Toll-like receptor signaling pathway (1), NF-kappa B signaling pathway (1), Rap1 signaling pathway (1), Cytokine-cytokine receptor interaction (1), Thyroid hormone signaling pathway (1), Phagosome (1)"
"10766",4694,"NDUFA1","MedConf","Yes",NA,"RBM39, SF3B2, CCAR1, IK, NDUFA2, NDUFS4, UBC","Spliceosome (1)"
"10771",4695,"NDUFA2","MedConf","Yes",NA,"NDUFS4, NDUFA1, UBE2I, SNRPC, MRRF, RFX5","Spliceosome (1), NF-kappa B signaling pathway (1), RNA transport (1)"
"10805",4724,"NDUFS4","HighConf","Yes",NA,"RPS2, NDUFA1, CACNA2D1, NUP188, NDUFA2","RNA transport (1), Adrenergic signaling in cardiomyocytes (1), MAPK signaling pathway (1)"
"10877",150372,"NFAM1","MedConf","Yes",NA,"SYK","Fc epsilon RI signaling pathway (1), Osteoclast differentiation (1), PI3K-Akt signaling pathway (1), NF-kappa B signaling pathway (1)"
"10882",84901,"NFATC2IP","MedConf","Yes",NA,"PCNA, UBC, TOP2A, RANBP2, UBE2I","RNA transport (2), NF-kappa B signaling pathway (1), Base excision repair (1)"
"10898",4793,"NFKBIB","MedConf","Yes","NOD-like receptor signaling pathway, Chemokine signaling pathway, RIG-I-like receptor signaling pathway, T cell receptor signaling pathway, Th17 cell differentiation","BRAP, AGER, NKIRAS2, RIPK1, RELA, TICAM1, MYD88, IKBKB, NGFR, EIF2AK2","NOD-like receptor signaling pathway (5), Toll-like receptor signaling pathway (5), NF-kappa B signaling pathway (5), Ras signaling pathway (4), RIG-I-like receptor signaling pathway (3), TNF signaling pathway (3), PI3K-Akt signaling pathway (3), Th17 cell differentiation (2), T cell receptor signaling pathway (2), AGE-RAGE signaling pathway in diabetic complications (2), Chemokine signaling pathway (2), Osteoclast differentiation (2), MAPK signaling pathway (2), Protein processing in endoplasmic reticulum (1), Sphingolipid signaling pathway (1), Mitophagy - animal (1), Relaxin signaling pathway (1), cAMP signaling pathway (1), Rap1 signaling pathway (1), Cytokine-cytokine receptor interaction (1)"
"10900",4794,"NFKBIE","HighConf","Yes","T cell receptor signaling pathway, Th17 cell differentiation","IL1A, HDAC4, RELA, IKBKB","Osteoclast differentiation (3), MAPK signaling pathway (3), Th17 cell differentiation (2), T cell receptor signaling pathway (2), Ras signaling pathway (2), RIG-I-like receptor signaling pathway (2), AGE-RAGE signaling pathway in diabetic complications (2), Chemokine signaling pathway (2), NOD-like receptor signaling pathway (2), TNF signaling pathway (2), PI3K-Akt signaling pathway (2), Toll-like receptor signaling pathway (2), NF-kappa B signaling pathway (2), Sphingolipid signaling pathway (1), Mitophagy - animal (1), Relaxin signaling pathway (1), cAMP signaling pathway (1), Hematopoietic cell lineage (1), Cytokine-cytokine receptor interaction (1)"
"10909",4801,"NFYB","MedConf","Yes",NA,"YBX1, PDGFRB, PDIA4, SON, YBX3, NFYC, ASH1L, CNTN2, HMGCS1, FDPS, MVK, IKBKAP, TAF11, CCNB2, SP1, CCNE1, MAX, HSPA5, NCOA6, PCNA, KAT2B, TAF1, TAF12, SC5D, CKS2","PI3K-Akt signaling pathway (2), Protein processing in endoplasmic reticulum (2), Thyroid hormone synthesis (2), MAPK signaling pathway (2), Notch signaling pathway (1), Thyroid hormone signaling pathway (1), Mitophagy - animal (1), Protein export (1), Base excision repair (1), Lysine degradation (1), Ras signaling pathway (1), Focal adhesion (1), Rap1 signaling pathway (1), Cytokine-cytokine receptor interaction (1), Regulation of actin cytoskeleton (1)"
"10910",4802,"NFYC","MedConf","Yes",NA,"TBPL2, HMGCS1, FDPS, MVK, ATF6B, PDGFRB, HSPA5, MAX, TAF11, SP1, SC5D, UBC, NCOA6, KAT2B, NFYB, TAF12","MAPK signaling pathway (2), PI3K-Akt signaling pathway (2), Protein processing in endoplasmic reticulum (2), Thyroid hormone synthesis (2), Ras signaling pathway (1), Focal adhesion (1), Rap1 signaling pathway (1), Cytokine-cytokine receptor interaction (1), Regulation of actin cytoskeleton (1), Notch signaling pathway (1), Thyroid hormone signaling pathway (1), Mitophagy - animal (1), Protein export (1), Adrenergic signaling in cardiomyocytes (1), Insulin secretion (1), Relaxin signaling pathway (1), TNF signaling pathway (1)"
