"","GeneSymbol","GeneMappingID","Group","EntrezID","Pathway","Ntwrk.all","Allnet.count","Ntwrk.TLR","TLRnet.count","Ntwrk.PROT","PROTnet.count","Ntwrk.SPLICE","SPLICEnet.count","Ntwrk.TLR.hits","TLRhits.net.count","Ntwrk.PROT.hits","PROThits.net.count","Ntwrk.SPLICE.hits","SPLICEhits.net.count","Total_Path_Hits.net.count"
"265","POLDIP3",127,"Novel",84271,NA,"THOC2, MCM3AP, UBC, EIF4G1",4,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"266","POLE",218,"Novel",5426,"Base excision repair ; DNA replication","MSH2, PCNA, UBC",3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"267","POMP",12,"Novel",51371,"Proteasome","PSMB4, PSMA2, PSMA6, PSMB2, PSMA5, PSMA1, PSMB5, PSMA3, PSMC2, PSMA4, PSMB1, PSMA7, UBC",13,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"268","PPIH",256,"Novel",10465,"Spliceosome","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"269","PPP2CB",206,"Chagas disease (American trypanosomiasis)",5516,"Chagas disease (American trypanosomiasis) ; Tight junction ; Hepatitis C ; Long-term depression","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"270","PRKAR2B",371,"Novel",5577,"Apoptosis","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"271","PRKD1",60,"Novel",5587,NA,"JUN",1,NA,0,"JUN",1,"JUN",1,NA,0,NA,0,"JUN",1,1
"272","PRNP",347,"Novel",5621,"Prion diseases","HSPA5",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"273","PRPF38A",296,"Novel",84950,"Spliceosome","RBM39, SRPK2, MFAP1, SRPK1, SRSF3",5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"274","PRPF8",54,"Novel",10594,"Spliceosome","PLRG1, SNW1, SF3B1, XAB2, SF3B2, SNRPD3, LUC7L, LSM4, EFTUD2, LSM6, BCAS2, CD2BP2, HNRNPM, DDX3X, CDC5L, MFAP1, UBL5, UBC",18,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"275","PSMA1",21,"Novel",5682,"Proteasome","PSMC4, PSMC1, PSMB5, PSMA3, PSMC2, PSMD6, PSMA4, KLHL8, PSMB2, PSMC5, PSMB1, PSMD2, PSMA5, PSMA6, PSMA7, PSMB4, PSMD7, PSMA2, PSMD1, UBC, PSMD11, PSMD3, POMP, PSMD12",24,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"276","PSMA2",15,"Novel",5683,"Proteasome","PSMA6, PSMB2, PSMA5, PSMD7, PSMD3, PSMA1, PSMC4, PSMC1, PSMB5, PSMA3, PSMC2, PSMD6, PSMA4, KLHL8, VCP, PSMD1, PSMB1, PSMD12, PSMB4, UBC, PSMD11, PSMA7, PSMC5, POMP, PSMD2",25,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"277","PSMA3",25,"Novel",5684,"Proteasome","PSMC2, PSMD6, PSMA4, KLHL8, PSMD12, PSMB2, PSMD3, PSMC4, PSMD1, PSMA1, UBC, PSMA7, PSMB5, PSMA5, PSMA2, POMP, PSMD2, PSMD7, PSMB4, PSMD11, PSMC5, PSMA6, STUB1, PSMB1, PSMC1",25,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"278","PSMA4",204,"Novel",5685,"Proteasome","PSMC2, PSMC5, PSMB5, PSMA2, PSMD1, PSMD3, UBB, PSMA7, PSMB2, PSMD11, PSMD2, PSMD7, PSMA5, PSMA1, PSMB4, WDR5, PSMA3, POMP, PSMC1, PSMB1, UBC, PSMA6, PSMD6, PSMD12, WDR5B, PSMC4",26,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"279","PSMA5",18,"Novel",5686,"Proteasome","PSMD7, PSMD3, PSMA1, PSMC4, PSMC1, PSMB5, PSMA3, PSMC2, PSMD6, CDX2, PSMA4, KLHL8, PSMA2, PSMD12, PSMB1, POMP, PSMB4, PSMD11, PSMA6, PSMC5, PSMD1, UBC, PSMD2, PSMA7, PSMB2",25,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"280","PSMA6",16,"Novel",5687,"Proteasome","PSMB2, PSMA5, PSMD7, PSMD3, PSMA1, PSMC4, PSMC1, PSMB5, PSMA3, PSMC2, PSMD6, COPS5, COPS2, PSMA4, PSMD11, PSMC5, POMP, PSMD12, PSMA7, PSMB4, PSMD2, UBC, PSMA2, PSMB1, PSMD1",25,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"281","PSMA7",6,"Novel",5688,"Proteasome","PSMD2, PSMD11, PSMD1, PSMC5, POMP, PSMB4, PSMD12, PSMA2, PSMA6, PSMB2, PSMA5, PSMD7, PSMD3, PSMA1, PSMC4, PSMC1, PSMB5, PSMA3, PSMC2, PSMD6, PSMA4, KLHL8, UBC, PSMB1",24,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"282","PSMB1",5,"Novel",5689,"Proteasome","PSMA7, PSMD2, PSMD11, PSMD1, PSMC5, POMP, PSMB4, PSMD12, PSMA2, PSMA6, PSMB2, PSMA5, PSMD7, PSMD3, PSMA1, PSMC4, PSMC1, PSMB5, PSMA3, PSMC2, PSMD6, PSMA4, UBC",23,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"283","PSMB2",17,"Novel",5690,"Proteasome","PSMA5, PSMD7, PSMD3, PSMA1, PSMC4, PSMC1, PSMB5, PSMA3, PSMC2, PSMD6, PSMA4, PSMD11, PSMD1, PSMD2, PSMB1, PSMA7, UBC, VCP, POMP, PSMA2, PSMD12, PSMB4, PSMC5, UBB, PSMA6",25,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"284","PSMB4",13,"Novel",5692,"Proteasome","PSMD12, PSMA2, PSMA6, PSMB2, PSMA5, PSMD7, PSMD3, PSMA1, PSMC4, PSMC1, PSMB5, PSMA3, PSMC2, PSMD6, PSMA4, PSMD2, PSMD1, POMP, PSMA7, SMAD1, UBC, PSMC5, PSMB1, PSMD11",24,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"285","PSMB5",24,"Novel",5693,"Proteasome","PSMA3, PSMC2, PSMD6, PSMA4, PSMB2, PSMC5, PSMA5, PSMB1, UBC, PSMA7, PSMD12, PSMD7, PSMB4, POMP, PSMD3, PSMD2, PSMD11, PSMC4, PSMA6, PSMC1, PSMA1, PSMA2, PSMD1",23,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"286","PSMC1",23,"Novel",5700,"Proteasome","PSMB5, PSMA3, PSMC2, SIN3A, PSMD6, COPS2, PAAF1, PSMA4, SIN3B, NR4A1, PSMC4, PSMD11, PSMA2, PSMD12, PSMD7, UBC, PSMD1, PSMD2, PSMB1, PSMA1, PSMB2, PSMD3, PSMB4, PSMA5, PSMA7, PSMA6, UBB, PSMC5",28,NA,0,NA,0,"NR4A1",1,NA,0,NA,0,"NR4A1",1,1
"287","PSMC2",26,"Novel",5701,"Proteasome","SIN3A, PSMD6, PAAF1, PSMA4, UBQLN4, SIN3B, PSMA7, PSMA5, PSMD12, PSMA2, PSMD1, PSMB2, UBB, PSMD3, PSMD2, PSMD7, PSMB5, PSMA6, PSMC1, PSMC5, PSMD11, PSMA1, PSMB1, PSMC4, UBC, PSMA3, PSMB4, POMP",28,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"288","PSMC4",22,"Novel",5704,"Proteasome","PSMC1, PSMB5, PSMA3, PSMC2, PSMD6, CDX2, PAAF1, PSMA4, PSMD2, PSMA1, PSMD3, UBC, PSMD12, PSMB4, PSMC5, PSMD1, PSMD7, PSMA7, PSMA5, PSMB1, PSMB2, PSMA6, PSMD11, PSMA2",24,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"289","PSMC5",11,"Novel",5705,"Proteasome","PSMB4, PSMD12, PSMA2, PSMA6, PSMB2, PSMA5, PSMD7, PSMD3, PSMA1, PSMC4, PSMC1, PSMB5, PSMA3, PSMC2, PSMD6, SP1, COPS2, PAAF1, PSMA4, PSMD2, PSMD11, PSMD1, UBC, PSMA7, PSMB1",25,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"290","PSMD1",9,"Novel",5707,"Proteasome","PSMC5, PSMB4, PSMD12, PSMA2, PSMA6, PSMB2, PSMA5, PSMD7, PSMD3, PSMA1, PSMC4, PSMC1, PSMB5, PSMA3, PSMC2, PSMD6, PAAF1, PSMA4, PSMD11, PSMD2, UBC, PSMA7, PSMB1",23,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"291","PSMD11",8,"Novel",5717,"Proteasome","PSMD1, PSMC5, PSMB4, PSMD12, PSMA2, PSMA6, PSMB2, PSMA5, PSMD7, PSMD3, PSMA1, PSMC4, PSMC1, PSMB5, PSMA3, PSMC2, PSMD6, PAAF1, PSMA4, PSMD2, PSMA7, PSMB1, UBC",23,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"292","PSMD12",14,"Novel",5718,"Proteasome","PSMA2, PSMA6, PSMB2, PSMA5, PSMD7, PSMD3, PSMA1, PSMC4, PSMC1, PSMB5, PSMA3, PSMC2, SIN3A, PSMD6, COPS5, PAAF1, PSMA4, SIN3B, PSMB1, PSMD1, PSMD11, PSMC5, UBC, PSMB4, PSMD2, PSMA7, VCP",27,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"293","PSMD2",7,"Novel",5708,"Proteasome","PSMD11, PSMD1, PSMC5, PSMB4, PSMD12, PSMA2, PSMA6, PSMB2, PSMA5, PSMD7, PSMD3, PSMA1, PSMC4, PSMC1, PSMB5, PSMA3, PSMC2, PSMD6, CDX2, PAAF1, PSMA4, NSFL1C, UBQLN4, TNFRSF1A, NR4A1, PSMB1, UBB, UBC, PSMA7",29,"TNFRSF1A",1,"TNFRSF1A",1,"TNFRSF1A, NR4A1",2,"TNFRSF1A",1,NA,0,"TNFRSF1A, NR4A1",2,3
"294","PSMD3",20,"Novel",5709,"Proteasome","PSMA1, PSMC4, PSMC1, PSMB5, PSMA3, PSMC2, PSMD6, PAAF1, PSMA4, PSMB1, PSMD12, PSMA2, PSMA6, PSMD11, UBC, PSMD2, PSMC5, PSMD7, PSMB4, PSMA5, PSMD1, UBB, PSMA7, PSMB2",24,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"295","PSMD6",39,"Novel",9861,"Proteasome","PAAF1, PSMA4, PSMB2, PSMD2, PSMD11, PSMB4, UBC, PSMD1, PSMA7, PSMD12, PSMA6, PSMB1, PSMD7, PSMA2, PSMA1, PSMD3, PSMB5, PSMA3, PSMA5, PSMC2, PSMC1, PSMC4, PSMC5",23,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"296","PSMD7",19,"Novel",5713,"Proteasome","PSMD3, PSMA1, PSMC4, PSMC1, PSMB5, PSMA3, PSMC2, PSMD6, PAAF1, PSMA4, PSMD11, PSMA7, PSMC5, PSMD1, PSMB2, PSMA6, PSMB4, PSMA5, PSMD2, PSMA2, PSMD12, UBC, PSMB1",23,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"297","PSMF1",331,"Novel",9491,"Proteasome","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"298","PTGES3",146,"Novel",10728,NA,"ARNT, UBC",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"299","PTK2B",259,"Novel",2185,"Leukocyte transendothelial migration ; Chemokine signaling pathway ; GnRH signaling pathway ; Natural killer cell mediated cytotoxicity","PXN, EGFR, UBC",3,"EGFR",1,NA,0,"EGFR",1,"EGFR",1,NA,0,"EGFR",1,2
"300","PTMA",114,"Novel",5757,NA,"SRSF2, UBC",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"301","PTPN2",328,"Novel",5771,NA,"EGFR, STAT1",2,"EGFR",1,NA,0,"EGFR",1,"EGFR",1,NA,0,"EGFR",1,2
"302","PTPN22",327,"Novel",26191,NA,"SHC2",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"303","PTPN6",340,"Novel",5777,"Leishmaniasis ; Jak-STAT signaling pathway ; T cell receptor signaling pathway ; Natural killer cell mediated cytotoxicity","EGFR",1,"EGFR",1,NA,0,"EGFR",1,"EGFR",1,NA,0,"EGFR",1,2
"304","PXN",132,"Novel",5829,"Regulation of actin cytoskeleton ; Leukocyte transendothelial migration ; Chemokine signaling pathway ; Focal adhesion ; Bacterial invasion of epithelial cells ; VEGF signaling pathway","GIT1, VCL, ASAP2, PTK2B, UBC, ITGB1",6,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"305","RAB5A",149,"Novel",5868,"Endocytosis ; Amoebiasis ; Phagosome ; Vasopressin-regulated water reabsorption ; Amyotrophic lateral sclerosis (ALS)","RABGEF1, UBC",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"306","RABGEF1",278,"Novel",27342,NA,"RAB5A, UBC, THOC1, UBB",4,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"307","RAD21",229,"Novel",5885,"Cell cycle","UBC, SNW1, PLK1, NIPBL",4,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"308","RAD51",77,"Novel",5888,"Pancreatic cancer","UBE2I, ATR, BRCA2, PALB2",4,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"309","RAE1",120,"Novel",8480,"RNA transport","HSP90B1, PA2G4, EEF2K, MCM3AP, UBC, COPS6, NXF1",7,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"310","RANBP2",350,"Novel",5903,"RNA transport","SUMO3, NXF1, UBC, RANGAP1, UBE2I",5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"311","RANGAP1",184,"Novel",5905,"RNA transport","RANBP2, UBE2I, NXF1, UBC, SUMO3",5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"312","RAP1A",194,"MAPK signaling pathway",5906,"MAPK signaling pathway ; Leukocyte transendothelial migration ; Chemokine signaling pathway ; Focal adhesion ; Neurotrophin signaling pathway ; Renal cell carcinoma","RAPGEF5, CDC42, UBC, BRAF",4,NA,0,NA,0,"CDC42, BRAF",2,NA,0,NA,0,"CDC42, BRAF",2,2
"313","RAPGEF5",406,"Novel",9771,NA,"RAP1A",1,NA,0,NA,0,"RAP1A",1,NA,0,NA,0,"RAP1A",1,1
"314","RBM10",74,"Novel",8241,NA,"SNRPC, IK",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"315","RBM39",96,"Novel",9584,NA,"SRPK2, SAP30BP, PRPF38A, UBC, MFAP1, NDUFA1",6,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"316","RBPJ",66,"Novel",3516,NA,"SNW1",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"317","RELA",59,"MAPK signaling pathway",5970,"Chagas disease (American trypanosomiasis) ; MAPK signaling pathway ; Toll-like receptor signaling pathway ; Toxoplasmosis ; Chemokine signaling pathway ; Leishmaniasis ; Amoebiasis ; Hepatitis C ; RIG-I-like receptor signaling pathway ; Osteoclast differentiation ; Shigellosis ; Apoptosis ; Pancreatic cancer ; NOD-like receptor signaling pathway ; Prostate cancer ; Epithelial cell signaling in Helicobacter pylori infection ; T cell receptor signaling pathway ; Chronic myeloid leukemia ; Neurotrophin signaling pathway","SP1, JUN, KAT2B, STAT1, TAF1, PARP1, MAP2K6, BCL3, MAP3K8, NFKBIB, NFKBIE, CXCL8, UBC, IKBKB, HDAC2, MAP3K7",16,NA,0,"JUN, IKBKB",2,"MAP3K7, MAP2K6, JUN, IKBKB, MAP3K8",5,NA,0,NA,0,"MAP3K8, MAP3K7, MAP2K6, JUN, IKBKB",5,5
"318","RERE",413,"Novel",473,NA,"HDAC2",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"319","RET",83,"Novel",5979,"Endocytosis","PDLIM7, UBC",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"320","RIPK1",43,"Novel",8737,"Toll-like receptor signaling pathway ; Hepatitis C ; RIG-I-like receptor signaling pathway ; Apoptosis","IKBKB, MAP3K7, CFLAR, TNFRSF1A, TICAM1, CYLD, RPS27A, UBC",8,"TNFRSF1A",1,"TICAM1, CFLAR, TNFRSF1A, IKBKB",4,"TNFRSF1A, MAP3K7, IKBKB",3,"TNFRSF1A",1,"TICAM1, CFLAR",2,"TNFRSF1A, MAP3K7, IKBKB",3,6
"321","RPL19",48,"Novel",6143,NA,"NIFK, EFTUD2, RPS2, RPS27A, UBC",5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"322","RPS2",46,"Novel",6187,NA,"RPL19, NIFK, EFTUD2, EIF1, UBC, RPS27A, UBB",7,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"323","RPS27A",42,"Novel",6233,NA,"RIPK1, RPS2, RPL19, STAT1, ACACB, PDGFRB, EIF1, CSF1R, OTUD5, PCNA, UBC, VCP, EGFR",13,"PDGFRB, EGFR, CSF1R",3,NA,0,"PDGFRB, EGFR",2,"PDGFRB, EGFR, CSF1R",3,NA,0,"PDGFRB, EGFR",2,5
"324","RRAGA",346,"Novel",10670,NA,"ACACB",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"325","RREB1",419,"Novel",6239,NA,"HDAC2",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"326","RRP1",269,"Novel",8568,NA,"NIFK, CSNK2A2, UBC",3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"327","RRP9",49,"Novel",9136,NA,"NIFK, THOC1, UBC",3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"328","RUNX1",187,"Novel",861,"Chronic myeloid leukemia","ELF4, UBC, JUN, HDAC2, SUV39H1, YAP1",6,NA,0,"JUN",1,"JUN",1,NA,0,NA,0,"JUN",1,1
"329","SAP30BP",165,"Novel",29115,NA,"DYNC1H1, THOC1, UBC, RBM39",4,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"330","SATB1",290,"Novel",6304,NA,"UBE2I",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"331","SEC61A1",246,"Novel",29927,"Phagosome","DAD1, UBC",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"332","SERPINB1",270,"Novel",1992,"Amoebiasis","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"333","SETMAR",420,"Novel",6419,"Lysine degradation","TOP2A",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"334","SF3B1",70,"Novel",23451,"Spliceosome","XAB2, SF3B2, SNRPD3, EFTUD2, SRSF1, SF3B6, PHF5A, HNRNPM, CCDC97, UBC, SNW1, NIFK, PLRG1, MFAP1, CDC5L, PRPF8",16,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"335","SF3B2",72,"Novel",10992,"Spliceosome","SNRPD3, SF3B6, PHF5A, SF3B1, NDUFA1, MFAP1, UBC, PRPF8, PLRG1, XAB2, THOC1, CDC5L",12,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"336","SF3B6",118,"Novel",51639,NA,"PHF5A, CCDC97, UBC, SF3B2, SF3B1, MFAP1",6,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"337","SFN",33,"Novel",2810,"Cell cycle","HDAC4, BRAF, CDC25B, MDM4, EGFR, UBC",6,"EGFR",1,NA,0,"EGFR, CDC25B, BRAF",3,"EGFR",1,NA,0,"EGFR, CDC25B, BRAF",3,4
"338","SFPQ",276,"Novel",6421,NA,"UBC, SIN3A, CDC5L",3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"339","SH3GLB1",164,"Novel",51100,"Endocytosis","PGAM2, SH3GLB2, UBC",3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"340","SH3GLB2",399,"Novel",56904,"Endocytosis","SH3GLB1, UBC",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"341","SHC2",175,"Novel",25759,"Chemokine signaling pathway ; Focal adhesion ; Bacterial invasion of epithelial cells ; Chronic myeloid leukemia ; Natural killer cell mediated cytotoxicity ; Neurotrophin signaling pathway ; VEGF signaling pathway","PTPN22, PDGFRB",2,"PDGFRB",1,NA,0,"PDGFRB",1,"PDGFRB",1,NA,0,"PDGFRB",1,2
"342","SIM1",408,"Novel",6492,NA,"ARNT",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"343","SIN3A",37,"Novel",25942,NA,"MTA2, MORF4L1, PHF12, COPS2, ZBTB16, ING1, SFPQ, PSMC2, PSMD12, UBC, PSMC1, HDAC4, HDAC2",13,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"344","SIN3B",291,"Novel",23309,NA,"UBC, PHF12, COPS2, PSMD12, PSMC1, HDAC2, MORF4L1, PSMC2",8,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"345","SLC2A1",394,"Novel",6513,"Renal cell carcinoma","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"346","SMAD1",10,"Novel",4086,NA,"PSMB4, SMAD4, YAP1, SMAD6, STUB1, UBC",6,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"347","SMAD4",126,"Novel",4089,"Pancreatic cancer ; Cell cycle ; Chronic myeloid leukemia","THOC2, SMAD6, SMAD1, COPS5, UBE2I, STUB1, SP1, UBC",8,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"348","SMAD6",323,"Novel",4091,"Endocytosis","SMAD4, MAP3K7, SMAD1, BMPR1B, UBC",5,"BMPR1B",1,NA,0,"MAP3K7",1,"BMPR1B",1,NA,0,"MAP3K7",1,2
"349","SNRPC",213,"Novel",6631,"Spliceosome","SNRPD3, LUC7L, UBC, RBM10",4,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"350","SNRPD3",73,"Novel",6634,"Spliceosome","LUC7L, LSM4, EFTUD2, SNRPC, LSM6, MFAP1, SF3B2, SF3B1, PRPF8, UBC, CDC5L, PLRG1",12,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"351","SNW1",69,"Novel",22938,"Spliceosome","SF3B1, XAB2, EFTUD2, RAD21, CCDC94, RBPJ, CDC5L, MFAP1, PRPF8, PLRG1, UBC",11,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"352","SNX9",176,"Novel",51429,NA,"DNM1, CLTC, UBC",3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"353","SP1",61,"Novel",6667,NA,"JUN, SMAD4, EPAS1, KLF4, EGR1, HDAC4, UBC, RELA, HDAC2, PSMC5",10,NA,0,"RELA, JUN",2,"RELA, JUN",2,NA,0,NA,0,"RELA, JUN",2,2
"354","SPAG4",384,"Novel",6676,NA,"ACACB",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"355","SPATA25",363,"Novel",128497,NA,"BCL2L1",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"356","SPI1",279,"Novel",6688,"Osteoclast differentiation","JUN",1,NA,0,"JUN",1,"JUN",1,NA,0,NA,0,"JUN",1,1
"357","SRPK1",160,"Novel",6732,NA,"PRPF38A, SRSF2, SRSF3, SRSF1, UBC",5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"358","SRPK2",159,"Novel",6733,NA,"PRPF38A, SRSF3, SRSF2, SRSF1, ACIN1, RBM39",6,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"359","SRRM1",226,"Novel",10250,"RNA transport","CDC5L",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"360","SRSF1",116,"Novel",6426,"Spliceosome","SRSF2, SRPK2, SRPK1, CLK1, CDC5L, NXF1, SF3B1, UBC",8,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"361","SRSF2",145,"Novel",6427,"Spliceosome","SRPK2, SRPK1, TRA2B, SRSF3, SRSF1, PTMA, UBC",7,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"362","SRSF3",113,"Novel",6428,"Spliceosome","TRA2B, SRSF2, SRPK2, SRPK1, PRPF38A, UBC",6,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"363","STAT1",121,"Novel",6772,"Toll-like receptor signaling pathway ; Toxoplasmosis ; Chemokine signaling pathway ; Leishmaniasis ; Hepatitis C ; Osteoclast differentiation ; Pancreatic cancer ; Jak-STAT signaling pathway","PDGFRB, PDGFRA, IRF9, PTPN2, UBC, EGFR, RELA, RPS27A, UBE2I, EIF2AK2",10,"PDGFRB, PDGFRA, EGFR",3,"RELA",1,"RELA, PDGFRB, PDGFRA, EGFR",4,"PDGFRB, PDGFRA, EGFR",3,NA,0,"RELA, PDGFRB, PDGFRA, EGFR",4,7
"364","STMN1",370,"MAPK signaling pathway",3925,"MAPK signaling pathway","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"365","STUB1",1,"Novel",10273,NA,"VCP, UBB, SMAD1, PSMA3, EGFR, SMAD4, UBE2V2, UBC",8,"EGFR",1,NA,0,"EGFR",1,"EGFR",1,NA,0,"EGFR",1,2
"366","STX18",245,"Novel",53407,"Phagosome","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"367","SUMO3",29,"Novel",6612,"RNA transport","PCNA, UBE2I, PARP1, RANGAP1, TOP2A, USPL1, RANBP2, UBC",8,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"368","SUN1",383,"Novel",23353,NA,"UBC, ACACB",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"369","SUV39H1",86,"Novel",6839,"Lysine degradation","RUNX1, EXOSC10, UBC",3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"370","SUV39H2",417,"Novel",79723,"Lysine degradation","EXOSC10",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"371","SUZ12",272,"Novel",23512,NA,"HDAC2",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"372","SVIL",131,"Novel",6840,NA,"VCL",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"373","SYK",92,"Novel",6850,"Osteoclast differentiation ; Fc gamma R-mediated phagocytosis ; Fc epsilon RI signaling pathway ; Natural killer cell mediated cytotoxicity","TLR4, HCLS1, LAT, UBC",4,NA,0,"TLR4",1,NA,0,NA,0,"TLR4",1,NA,0,1
"374","TACC3",385,"Novel",10460,"RNA transport","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"375","TAF1",136,"Novel",6872,NA,"ASF1B, ASF1A, TBPL2, JUN, RELA, UBC, TAF12",7,NA,0,"RELA, JUN",2,"RELA, JUN",2,NA,0,NA,0,"RELA, JUN",2,2
"376","TAF12",98,"Novel",6883,NA,"TAF1, TBPL2, KAT2B, JUN",4,NA,0,"JUN",1,"JUN",1,NA,0,NA,0,"JUN",1,1
"377","TBPL2",324,"Novel",387332,NA,"PCNA, TAF1, TAF12",3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"378","TCIRG1",219,"Novel",10312,"Phagosome ; Rheumatoid arthritis ; Epithelial cell signaling in Helicobacter pylori infection","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
