"","EntrezID","GeneSymbol","GeneMappingID","ConfidenceCategory","Group","Pathway","Allnet.count","Ntwrk.all","NtwrkCount.MAPK signaling pathway","Ntwrk.MAPK signaling pathway","NtwrkCount.Ras signaling pathway","Ntwrk.Ras signaling pathway","NtwrkCount.Chemokine signaling pathway","Ntwrk.Chemokine signaling pathway","Total_Path_Hits.net.count"
"6684",339403,"RXFP4",1384,"MedConf","Novel","Relaxin signaling pathway",165,"TAS2R40, S1PR3, HTR1E, HTR5A, GRM7, MCHR2, ADCY5, GPR18, GALR3, LPAR3, C5AR1, CXCL16, TAS2R60, HTR1F, GRM3, ADCY4, BDKRB1, GPR55, PDYN, GPR17, C3AR1, TAS2R39, TAS2R43, NMS, TAS2R1, CCL20, GRM6, FPR3, HCAR3, S1PR5, GPER1, OXGR1, TAS2R5, SST, P2RY13, HRH4, GRM2, TAS2R16, P2RY4, CNR1, RGS20, ADCY1, NPBWR2, TAS2R41, TAS2R3, CHRM2, HCAR2, S1PR2, MCHR1, GRM8, HRH3, GRM4, OXER1, CXCL6, SUCNR1, LPAR5, P2RY12, S1PR4, CNR2, PMCH, TAS2R4, PTGER3, PPY, P2RY14, TAS2R42, CXCL3, ADCY6, PTGDR2, NPY5R, ADRA2C, RXFP3, S1PR1, FPR2, CXCR6, HEBP1, NMUR2, CXCL10, SSTR2, CCL27, GALR1, ADCY3, DRD2, GALR2, ADCY2, ACKR3, PPBP, GAL, RGS19, OPRL1, CHRM4, CXCR2, PYY, NMU, HTR1B, CCR10, CXCL11, SSTR4, CCR3, CCR4, MTNR1A, SSTR1, POMC, GNAI1, CXCL13, NMUR1, RGS1, CXCL1, MTNR1B, SAA1, LPAR2, OPRD1, CCL21, CXCR3, HTR1A, CCL25, CCL28, C3, NPY1R, NPY, RGS6, GNAI3, RGS14, CCL19, CCR9, CXCL9, NPW, CASR, RGS7, ADRA2A, CXCR4, ADCY9, NPB, NPBWR1, CCR2, GNAT3, RLN3, NPY2R, CCR1, CCR7, RGS18, CXCR1, CXCL12, ANXA1, LPAR1, CXCR5, ADCY8, APP, DRD3, CXCL2, KNG1, OPRK1, CCR8, FPR1, RGS10, CCR5, C5, GNG2, PNOC, SSTR5, CXCL5, ADCY7, OPRM1, DRD4, RGS4, AGT",0,NA,0,NA,45,"PPBP, GNG2, GNAI3, GNAI1, CXCR6, CXCR5, CXCR4, CXCR3, CXCR2, CXCR1, CXCL9, CXCL6, CXCL5, CXCL3, CXCL2, CXCL16, CXCL13, CXCL12, CXCL11, CXCL10, CXCL1, CCR9, CCR8, CCR7, CCR5, CCR4, CCR3, CCR2, CCR10, CCR1, CCL28, CCL27, CCL25, CCL21, CCL20, CCL19, ADCY9, ADCY8, ADCY7, ADCY6, ADCY5, ADCY4, ADCY3, ADCY2, ADCY1",45
"6685",6256,"RXRA",3370,"MedConf","Novel","PI3K-Akt signaling pathway, Non-alcoholic fatty liver disease (NAFLD), Thyroid hormone signaling pathway, Th17 cell differentiation, Adipocytokine signaling pathway",8,"THRB, NR1H3, VDR, RARA, NR1I2, PPARG, NR1H2, NR2F1",0,NA,0,NA,0,NA,0
"6686",6257,"RXRB",3368,"MedConf","Novel","Thyroid hormone signaling pathway, Th17 cell differentiation, Adipocytokine signaling pathway",2,"NR1H3, NR1H2",0,NA,0,NA,0,NA,0
"6687",6258,"RXRG",3369,"MedConf","Novel","Thyroid hormone signaling pathway, Th17 cell differentiation, Adipocytokine signaling pathway",73,"NR2E1, NR2F6, NR2C2AP, RARG, ESRRB, HNF4G, RORA, RORC, MED13L, RARB, NRBP1, NR1D1, THRA, NR2C1, KLK3, PPARA, PAX8, PPARD, RPS6KB1, THRB, NR4A2, NR4A1, NR1H3, VDR, RARA, RORB, MED12L, HNF4A, BCL2, HDAC3, MED4, MED24, MED30, AR, NR1H4, NR1H2, NCOA2, NR1D2, MED13, SIN3A, ESR1, PRKCG, NCOA3, HDAC1, NRIP1, NCOA1, MED16, ESRRG, ABCA1, AKT1, NR5A1, PGR, MED1, ITGA6, NR2C2, MED17, HDAC2, MAPK3, MED27, NR2F1, NCOR1, MAPK1, PPARG, CREBBP, PRKCA, NCOR2, MED12, MED14, NR0B2, EP300, ESR2, KAT2B, ESRRA",1,"NR4A1",2,"PRKCG, PRKCA",3,"MAPK3, MAPK1, AKT1",6
"6688",6261,"RYR1",1969,"MedConf","Novel","Calcium signaling pathway, Oxytocin signaling pathway, Apelin signaling pathway, Circadian entrainment, Long-term depression",9,"CALML6, CALML5, NOS1, FKBP1A, CALM1, CD38, CACNA1A, CALML3, HOMER1",1,"CACNA1A",4,"CALML6, CALML5, CALML3, CALM1",0,NA,5
"6689",6262,"RYR2",2481,"HighConf","Novel","cAMP signaling pathway, Calcium signaling pathway, Adrenergic signaling in cardiomyocytes, Oxytocin signaling pathway, Apelin signaling pathway, Circadian entrainment, Insulin secretion, Cardiac muscle contraction",33,"CALML6, PRKACG, PPP2R3C, CALML5, CAMK2B, PPP2R5B, RAPGEF4, PRKACB, PPP2R1B, PPP2R5C, CD38, NOS1, CAMK2G, CALML3, PPP1CC, PRKX, PPP2R2C, AKAP6, CALM1, PPP2R5A, PPP2R2B, PPP2CA, PPP2R1A, PPP2R3A, PRKACA, PPP2R5D, PPP1CA, FKBP1B, PPP2R5E, CAMK2A, PPP2R2A, CAMK2D, PPP2CB",0,NA,4,"CALML6, CALML5, CALML3, CALM1",3,"PRKACG, PRKACB, PRKACA",7
"6690",6271,"S100A1",6894,"MedConf","Novel",NA,5,"S100B, S100A2, S100A4, AGER, S100P",0,NA,0,NA,0,NA,0
"6691",6273,"S100A2",2611,"MedConf","Novel",NA,3,"S100A1, TP53, S100B",1,"TP53",0,NA,0,NA,1
"6692",6275,"S100A4",5044,"MedConf","Novel",NA,7,"MYH9, SUGT1, S100A1, TP53, UBC, TOM1L2, SNRPF",1,"TP53",0,NA,0,NA,1
"6693",6277,"S100A6",7023,"MedConf","Novel",NA,5,"CACYBP, UBC, SEC24A, S100B, ANXA11",0,NA,0,NA,0,NA,0
"6694",6279,"S100A8",5228,"MedConf","Novel","IL-17 signaling pathway",7,"LY96, MIF, TIRAP, MYD88, TLR4, S100A9, DMWD",0,NA,0,NA,0,NA,0
"6695",6280,"S100A9",5229,"MedConf","Novel","IL-17 signaling pathway",8,"LY96, MIF, TIRAP, MYD88, TLR4, TOP1, S100A8, PPP2R1A",0,NA,0,NA,0,NA,0
"6696",6285,"S100B",3960,"MedConf","Novel",NA,15,"SAA1, AGER, STK38, S100A2, FGF2, CAPZA1, CAPZA2, S100A1, GFAP, S100A6, HMGB1, APP, MAPT, NCOR1, TP53",2,"TP53, MAPT",1,"FGF2",0,NA,3
"6697",6286,"S100P",2677,"MedConf","Novel",NA,4,"AGER, S100A1, SUGT1, SNRPF",0,NA,0,NA,0,NA,0
"6698",1901,"S1PR1",1246,"MedConf","Novel","FoxO signaling pathway, Sphingolipid signaling pathway",186,"TAS2R40, S1PR3, HTR1E, HTR5A, GRM7, MCHR2, ADCY5, GPR18, GALR3, LPAR3, C5AR1, CXCL16, TAS2R60, HTR1F, GRM3, ADCY4, BDKRB1, GPR55, PDYN, GPR17, C3AR1, TAS2R39, TAS2R43, NMS, TAS2R1, CCL20, GRM6, FPR3, HCAR3, S1PR5, GPER1, OXGR1, TAS2R5, SST, P2RY13, HRH4, GRM2, TAS2R16, P2RY4, CNR1, RGS20, ADCY1, NPBWR2, TAS2R41, TAS2R3, CHRM2, HCAR2, S1PR2, MCHR1, GRM8, HRH3, GRM4, OXER1, CXCL6, SUCNR1, LPAR5, P2RY12, S1PR4, CNR2, PMCH, TAS2R4, PTGER3, PPY, P2RY14, TAS2R42, CXCL3, ADCY6, PTGDR2, NPY5R, ADRA2C, RXFP3, HEBP1, GNAT3, CXCR2, AGT, LPAR1, NPY2R, ADCY3, GALR1, CXCL10, CCR2, MTNR1A, HTR1B, RGS7, RGS14, NMU, PLCG1, NPB, GNG2, BLK, LYN, RGS6, RGS19, ACKR3, MAPK3, CCR7, PPBP, SSTR2, GAL, DRD3, CCL19, PIK3CA, RGS1, KDR, CXCL12, CXCL11, OPRK1, CCL21, GNGT1, CXCR4, CXCL13, OPRM1, GNAI3, CCR9, PYY, FGR, RGS4, CCR3, PDGFB, RAC1, MAPK1, CHRM4, RXFP4, KNG1, NPY, NMUR2, ANXA1, YES1, GNAO1, CASR, CXCL9, OPRL1, RGS18, POMC, C3, RHOA, CXCR1, SAA1, ADRA2A, AKT1, SSTR4, SSTR1, GNAI1, FPR2, CCL27, MTNR1B, FYN, OPRD1, NPW, CXCL2, FPR1, PNOC, CCR4, GRB2, CCL25, RGS10, CXCL5, ADCY9, CXCR3, ADCY7, HTR1A, LCK, ADCY2, CCR10, CXCL1, SHC1, DRD2, NPY1R, CXCR5, CCL28, NPBWR1, C5, PLCB2, DRD4, SOS1, NMUR1, CCR8, APP, ADCY8, CXCR6, GALR2, CCR1, CCR5, LPAR2, PDGFRB, SSTR5",0,NA,4,"PLCG1, PDGFRB, PDGFB, KDR",58,"SOS1, SHC1, RHOA, RAC1, PPBP, PLCB2, PIK3CA, MAPK3, MAPK1, LYN, GRB2, GNGT1, GNG2, GNAI3, GNAI1, FGR, CXCR6, CXCR5, CXCR4, CXCR3, CXCR2, CXCR1, CXCL9, CXCL6, CXCL5, CXCL3, CXCL2, CXCL16, CXCL13, CXCL12, CXCL11, CXCL10, CXCL1, CCR9, CCR8, CCR7, CCR5, CCR4, CCR3, CCR2, CCR10, CCR1, CCL28, CCL27, CCL25, CCL21, CCL20, CCL19, AKT1, ADCY9, ADCY8, ADCY7, ADCY6, ADCY5, ADCY4, ADCY3, ADCY2, ADCY1",62
"6699",9294,"S1PR2",1222,"MedConf","Novel","Sphingolipid signaling pathway",176,"GNA14, TAS2R40, S1PR3, HTR1E, HTR5A, GRM7, MCHR2, ADCY5, GPR18, GALR3, LPAR3, C5AR1, CXCL16, TAS2R60, HTR1F, GRM3, ADCY4, BDKRB1, GPR55, PDYN, GPR17, C3AR1, TAS2R39, TAS2R43, NMS, TAS2R1, CCL20, GRM6, FPR3, HCAR3, S1PR5, GPER1, OXGR1, TAS2R5, SST, P2RY13, HRH4, GRM2, TAS2R16, P2RY4, CNR1, RGS20, ADCY1, NPBWR2, TAS2R41, TAS2R3, CHRM2, HCAR2, HEBP1, GAL, HTR1B, CXCR6, GNAQ, FPR1, POMC, DRD4, CXCL10, LPAR5, DRD2, NPY, GNAI3, CXCL12, OPRL1, PMCH, CXCR2, SSTR5, CNR2, NMUR1, GALR2, CXCR5, HRH3, CCR1, ADCY6, MCHR1, MAPK14, GNAI1, RGS1, RGS6, FPR2, CXCL6, ADCY7, CCR5, CXCR4, CXCL3, MTNR1A, PNOC, RGS10, ANXA1, CCL28, NPY2R, MAPK8, OPRM1, PTGDR2, LPAR2, NPB, ADCY9, CCR4, MAPK3, SSTR2, GRM8, P2RY12, CXCL9, GNA15, ACKR3, CCR7, CHRM4, RGS19, CCL19, RGS4, TAS2R42, KNG1, PPBP, CCR9, NPY1R, GNAT3, CCL21, PYY, MAPK1, CASR, CCR3, HTR1A, SAA1, RHOA, CXCL5, CXCL11, CCL25, ADCY2, ADRA2C, ADRA2A, PPY, GALR1, C5, NMU, CXCR1, RGS18, S1PR1, GRM4, CXCL2, APP, CCR10, NMUR2, MTNR1B, GNA11, SUCNR1, P2RY14, NPW, NPBWR1, RXFP4, CXCL13, PTGER3, GNA13, CCR2, CXCR3, CXCL1, OPRD1, DRD3, RGS7, ADCY3, OPRK1, GNG2, TAS2R4, AGT, ADCY8, C3, GNAO1, RGS14, SSTR1, LPAR1, CCL27, SSTR4, RXFP3, S1PR4, OXER1, GNA12, CCR8, NPY5R",2,"MAPK14, GNA12",1,"MAPK8",48,"RHOA, PPBP, MAPK3, MAPK1, GNG2, GNAI3, GNAI1, CXCR6, CXCR5, CXCR4, CXCR3, CXCR2, CXCR1, CXCL9, CXCL6, CXCL5, CXCL3, CXCL2, CXCL16, CXCL13, CXCL12, CXCL11, CXCL10, CXCL1, CCR9, CCR8, CCR7, CCR5, CCR4, CCR3, CCR2, CCR10, CCR1, CCL28, CCL27, CCL25, CCL21, CCL20, CCL19, ADCY9, ADCY8, ADCY7, ADCY6, ADCY5, ADCY4, ADCY3, ADCY2, ADCY1",51
"6700",1903,"S1PR3",1176,"MedConf","Novel","Sphingolipid signaling pathway",177,"GNA14, TAS2R40, HEBP1, DRD4, CNR2, HTR1A, CXCL10, CCR5, PNOC, FPR1, RHOA, CXCL9, CCL27, SSTR5, NPY1R, SSTR1, GRM4, NMU, MTNR1B, CNR1, NPY5R, OPRL1, PYY, CCR7, SSTR4, ANXA1, P2RY14, P2RY4, MCHR2, C3AR1, ADCY8, POMC, FPR2, ADCY5, HCAR3, TAS2R41, CCR3, CCL19, SSTR2, GRM3, RGS18, GNA11, GNA13, CCL25, RGS4, CXCL11, C5AR1, PPBP, SAA1, TAS2R3, NMUR1, RGS14, HTR1B, RGS10, MTNR1A, GNAT3, PTGER3, P2RY13, NPBWR1, GNAI3, TAS2R4, ADCY4, CHRM4, ADCY9, GALR1, CXCR1, CXCL13, ADCY6, SUCNR1, NMS, TAS2R16, CHRM2, ADRA2A, NPB, HTR1F, TAS2R42, CXCR4, GNA15, CCL21, CCL20, CXCR2, TAS2R1, TAS2R60, CCL28, ADCY2, RGS1, CCR4, CXCL5, PTGDR2, CXCL6, CXCL12, MAPK1, NPY, DRD2, HRH3, BDKRB1, ADCY3, KNG1, GNAO1, RGS7, RXFP3, CXCL2, ADCY7, GNG2, GALR2, CXCR3, CXCL3, RGS19, GNAI1, GPR18, CCR1, GRM6, OPRK1, CASR, GNAQ, GRM8, TAS2R43, ADCY1, LPAR1, LPAR2, S1PR1, NPY2R, ACKR3, P2RY12, MAPK3, SST, GPR17, CXCL1, DRD3, PPY, FPR3, C3, AGT, CCR10, HTR5A, NPW, AKT3, APP, OPRM1, S1PR5, RXFP4, LPAR5, CXCL16, TAS2R39, HRH4, CCR8, CXCR5, S1PR4, AKT1, OXER1, HCAR2, CCR9, MCHR1, GRM7, RGS6, S1PR2, RAC1, GPER1, GRM2, NPBWR2, PDYN, NMUR2, CXCR6, GAL, HTR1E, RGS20, GPR55, CCR2, LPAR3, GNA12, TAS2R5, OXGR1, C5, ADRA2C, GALR3, OPRD1, PMCH",1,"GNA12",0,NA,51,"RHOA, RAC1, PPBP, MAPK3, MAPK1, GNG2, GNAI3, GNAI1, CXCR6, CXCR5, CXCR4, CXCR3, CXCR2, CXCR1, CXCL9, CXCL6, CXCL5, CXCL3, CXCL2, CXCL16, CXCL13, CXCL12, CXCL11, CXCL10, CXCL1, CCR9, CCR8, CCR7, CCR5, CCR4, CCR3, CCR2, CCR10, CCR1, CCL28, CCL27, CCL25, CCL21, CCL20, CCL19, AKT3, AKT1, ADCY9, ADCY8, ADCY7, ADCY6, ADCY5, ADCY4, ADCY3, ADCY2, ADCY1",52
"6701",8698,"S1PR4",1232,"MedConf","Novel","FoxO signaling pathway, Sphingolipid signaling pathway",172,"TAS2R40, S1PR3, HTR1E, HTR5A, GRM7, MCHR2, ADCY5, GPR18, GALR3, LPAR3, C5AR1, CXCL16, TAS2R60, HTR1F, GRM3, ADCY4, BDKRB1, GPR55, PDYN, GPR17, C3AR1, TAS2R39, TAS2R43, NMS, TAS2R1, CCL20, GRM6, FPR3, HCAR3, S1PR5, GPER1, OXGR1, TAS2R5, SST, P2RY13, HRH4, GRM2, TAS2R16, P2RY4, CNR1, RGS20, ADCY1, NPBWR2, TAS2R41, TAS2R3, CHRM2, HCAR2, S1PR2, MCHR1, GRM8, HRH3, GRM4, OXER1, CXCL6, SUCNR1, LPAR5, P2RY12, HEBP1, SSTR1, S1PR1, GAL, OPRL1, NMUR1, CXCL3, CCR7, PTGDR2, CXCL12, CXCL2, RHOA, CXCR6, PLCG1, ADCY3, CCR4, CCL19, RXFP4, CXCL5, CXCL13, MAPK1, GNA13, PMCH, CXCR5, POMC, RGS4, FPR2, CCL21, RXFP3, NPW, CHRM4, ANXA1, GNAI1, NPB, ADRA2C, P2RY14, CCR9, OPRM1, GNA12, HTR1B, CNR2, CCL27, GALR2, NPY, NMUR2, CXCR4, TAS2R4, HTR1A, ACKR3, APP, MTNR1B, KNG1, RGS7, OPRD1, RGS1, NPY5R, C5, CCR10, RGS18, CXCR3, PYY, CXCR2, PTGER3, TAS2R42, MAPK3, C3, CCR5, ADCY6, DRD3, LPAR1, GNAO1, AGT, ADCY9, CCR2, MTNR1A, GALR1, GNAT3, FPR1, GNG2, ADCY7, OPRK1, RGS10, RGS19, CCR8, DRD2, RGS6, CCR3, PPBP, CCR1, NMU, PNOC, ADCY2, GNAI3, LPAR2, SSTR2, CXCL10, ADRA2A, CXCL1, DRD4, CCL28, SSTR4, CCL25, CXCL9, CXCR1, CDC42, RGS14, CASR, SSTR5, SAA1, NPBWR1, ADCY8, NPY2R, NPY1R, CXCL11, PPY",1,"GNA12",1,"PLCG1",49,"RHOA, PPBP, MAPK3, MAPK1, GNG2, GNAI3, GNAI1, CXCR6, CXCR5, CXCR4, CXCR3, CXCR2, CXCR1, CXCL9, CXCL6, CXCL5, CXCL3, CXCL2, CXCL16, CXCL13, CXCL12, CXCL11, CXCL10, CXCL1, CDC42, CCR9, CCR8, CCR7, CCR5, CCR4, CCR3, CCR2, CCR10, CCR1, CCL28, CCL27, CCL25, CCL21, CCL20, CCL19, ADCY9, ADCY8, ADCY7, ADCY6, ADCY5, ADCY4, ADCY3, ADCY2, ADCY1",51
"6702",53637,"S1PR5",1204,"MedConf","Novel","Sphingolipid signaling pathway",167,"TAS2R40, S1PR3, HTR1E, HTR5A, GRM7, MCHR2, ADCY5, GPR18, GALR3, LPAR3, C5AR1, CXCL16, TAS2R60, HTR1F, GRM3, ADCY4, BDKRB1, GPR55, PDYN, GPR17, C3AR1, TAS2R39, TAS2R43, NMS, TAS2R1, CCL20, GRM6, FPR3, HCAR3, HEBP1, NPY, OPRK1, ADCY9, CCL19, CXCL6, CCR3, ADCY6, LPAR1, GAL, CXCR3, CCR1, CCR9, RGS14, FPR2, POMC, TAS2R5, SUCNR1, NMUR1, CCR10, SAA1, DRD2, PMCH, CXCR6, GNAI1, ADRA2A, TAS2R16, CXCL3, CCL28, CHRM4, NPBWR2, PYY, ANXA1, OXGR1, MCHR1, ADCY2, C3, OPRL1, KNG1, CHRM2, PPBP, CCL25, SSTR4, ADCY7, CXCL5, RGS10, CXCR5, CXCL12, RGS19, LPAR5, PPY, OXER1, LPAR2, CCR5, GRM4, OPRM1, CCR4, TAS2R3, MTNR1B, RGS7, CCL27, P2RY14, RHOA, RGS1, P2RY4, P2RY13, NPB, RGS18, TAS2R4, RGS4, GALR1, P2RY12, GALR2, NMUR2, SSTR1, HRH4, NPY1R, CNR1, GRM8, ACKR3, GNA12, RXFP4, CXCL10, ADCY3, SSTR2, PTGER3, RGS20, RXFP3, CASR, CXCL11, NPY5R, CNR2, ADCY1, ADRA2C, HRH3, OPRD1, RGS6, CXCR2, GNAT3, APP, HCAR2, S1PR1, NPW, PNOC, HTR1B, CXCR1, MTNR1A, NMU, C5, HTR1A, SST, CCR8, CXCL1, GNAI3, CCL21, FPR1, NPY2R, TAS2R41, S1PR4, AGT, DRD3, CCR2, ADCY8, SSTR5, DRD4, CXCL13, GPER1, PTGDR2, GRM2, GNG2, CXCL9, NPBWR1, CXCR4, S1PR2, CCR7, GNAO1, TAS2R42, CXCL2",1,"GNA12",0,NA,46,"RHOA, PPBP, GNG2, GNAI3, GNAI1, CXCR6, CXCR5, CXCR4, CXCR3, CXCR2, CXCR1, CXCL9, CXCL6, CXCL5, CXCL3, CXCL2, CXCL16, CXCL13, CXCL12, CXCL11, CXCL10, CXCL1, CCR9, CCR8, CCR7, CCR5, CCR4, CCR3, CCR2, CCR10, CCR1, CCL28, CCL27, CCL25, CCL21, CCL20, CCL19, ADCY9, ADCY8, ADCY7, ADCY6, ADCY5, ADCY4, ADCY3, ADCY2, ADCY1",47
"6703",6288,"SAA1",1680,"MedConf","Novel",NA,302,"ODAM, SEMG1, APOA4, PRL, P2RY2, HTR2B, PROK2, GNRH2, HCRTR1, CHRM3, FFAR3, LTB4R2, ADRA1D, XCL2, CCKBR, GPR4, UTS2B, GPR65, GPR132, MLN, NPFF, P2RY1, FFAR1, NTSR2, XCL1, GPRC6A, GRPR, CHRM5, ADRA1A, NPFFR1, EDN2, TRHR, QRFPR, OPN4, GNRHR, OXT, PTGER1, UTS2R, GNA14, NPFFR2, PROKR2, PTGFR, P2RY10, MLNR, FFAR2, LTB4R, GNRH1, LPAR6, TRH, GHSR, KISS1R, GPR68, F2RL3, P2RY6, HCRT, ADRA1B, CCKAR, PROK1, KISS1, IAPP, GCGR, NPS, TAS2R40, S1PR3, HTR1E, HTR5A, GRM7, MCHR2, ADCY5, GPR18, GALR3, LPAR3, C5AR1, CXCL16, TAS2R60, HTR1F, GRM3, ADCY4, BDKRB1, GPR55, PDYN, GPR17, C3AR1, TAS2R39, TAS2R43, NMS, TAS2R1, CCL20, GRM6, FPR3, HCAR3, S1PR5, GPER1, OXGR1, TAS2R5, SST, P2RY13, HRH4, GRM2, TAS2R16, P2RY4, CNR1, RGS20, ADCY1, NPBWR2, TAS2R41, TAS2R3, CHRM2, HCAR2, S1PR2, MCHR1, GRM8, HRH3, GRM4, OXER1, CXCL6, SUCNR1, LPAR5, P2RY12, S1PR4, CNR2, PMCH, TAS2R4, PTGER3, PPY, P2RY14, TAS2R42, CXCL3, ADCY6, PTGDR2, NPY5R, ADRA2C, RXFP3, S1PR1, FPR2, CXCR6, XCR1, OXTR, HCRTR2, ARHGEF25, RXFP4, NMBR, CALCA, CCR9, AVPR1A, EDNRA, EDN3, SSTR1, SSTR4, SSTR5, CYSLTR2, GCG, TTR, ADCY2, HTR1A, RGS10, RGS18, DRD4, CHRM1, LPAR1, CXCL10, CXCL9, CXCL11, CCL25, KALRN, TGFBI, ADCY3, MFGE8, UTS2, HEBP1, ADRA2A, AGER, CXCR5, CXCL5, NPPA, F2RL1, APOA1, TBXA2R, C5, CCR1, CCR4, CCR5, CXCL1, CXCR4, RGS1, OPRK1, CCL28, GNA11, CCR10, NPB, PLCB3, OPRM1, CST3, MAPK3, ITM2B, S100B, FGA, RELA, PLCB2, NFKB1, NMB, F2RL2, ACKR3, KNG1, TACR2, PLCB1, AVP, OPRL1, CCL19, NFKBIB, AGT, CXCL2, CCR3, CAPZA2, CCR7, GNG2, NPSR1, PIK3CA, PTAFR, GRM1, LYZ, LPAR2, TACR3, MTNR1A, CYSLTR1, NFKB2, GRK5, AGTR1, NPY1R, GRM5, TACR1, NPW, GAL, PPBP, CCL27, CCR2, APCS, RGS19, NMUR1, NTS, CXCL13, NPBWR1, CXCR3, CHUK, HRH1, GALR1, POMC, HSPG2, TAC1, PNOC, CASR, CXCR1, UBC, GALR2, SSTR2, CHRM4, ADCY9, NPY, ANXA1, CXCL12, OPRD1, HMGB1, RGS4, EDN1, CAPZA1, IKBKB, PYY, CCR8, ADCY8, GNAI3, RGS2, CCL21, FPR1, GRP, RGS6, LTF, ADCY7, GNA15, DRD2, EDNRB, F2R, DRD3, RGS14, APP, GNAQ, SNCA, MTNR1B, CXCR2, B2M, GNAT3, NPY2R, NFKBIA, NMUR2, GNAI1, C3, NMU, GSN, HTR1B, NTSR1, MAPK1, TRIO, RGS7",1,"NFKB2",0,NA,61,"XCR1, XCL2, XCL1, RELA, PPBP, PLCB3, PLCB2, PLCB1, PIK3CA, NFKBIB, NFKBIA, NFKB1, MAPK3, MAPK1, IKBKB, GRK5, GNG2, GNAI3, GNAI1, CXCR6, CXCR5, CXCR4, CXCR3, CXCR2, CXCR1, CXCL9, CXCL6, CXCL5, CXCL3, CXCL2, CXCL16, CXCL13, CXCL12, CXCL11, CXCL10, CXCL1, CHUK, CCR9, CCR8, CCR7, CCR5, CCR4, CCR3, CCR2, CCR10, CCR1, CCL28, CCL27, CCL25, CCL21, CCL20, CCL19, ADCY9, ADCY8, ADCY7, ADCY6, ADCY5, ADCY4, ADCY3, ADCY2, ADCY1",62
"6704",29901,"SAC3D1",4018,"MedConf","Novel",NA,10,"TPR, SEC13, NUP85, PCID2, GLE1, POLDIP3, NUP93, NUP107, ALYREF, RAE1",0,NA,0,NA,0,NA,0
"6705",22908,"SACM1L",2745,"MedConf","Novel","Metabolic pathways, Phosphatidylinositol signaling system, Inositol phosphate metabolism",12,"INPP5E, PI4K2A, PI4K2B, DPM1, OCRL, GOLPH3, GOLPH3L, PIKFYVE, UBB, VAC14, FIG4, UBC",0,NA,0,NA,0,NA,0
"6706",10055,"SAE1",3572,"MedConf","Novel","Ubiquitin mediated proteolysis",12,"ARX, FBXO2, SUMO3, SUMO2, SUMO1, UBE2M, UBA2, CUL1, UBC, RBX1, UBE2I, SKP1",0,NA,0,NA,0,NA,0
"6707",6294,"SAFB",5387,"MedConf","Novel",NA,9,"SRPK1, USP39, HNRNPA1, USP45, TMOD2, ESR1, NCOR1, HDAC3, UBC",0,NA,0,NA,0,NA,0
"6708",6295,"SAG",2317,"MedConf","Novel",NA,3,"RCVRN, GRK1, RHO",0,NA,0,NA,1,"GRK1",1
"6709",57167,"SALL4",4000,"MedConf","Novel",NA,14,"PRDM14, ZIC3, POU5F1, LEF1, KLF4, NR5A1, ZSCAN10, STAT3, NANOG, CTNNB1, SOX2, EPAS1, SMAD4, PBX1",0,NA,0,NA,1,"STAT3",1
"6710",25813,"SAMM50",5437,"MedConf","Novel",NA,13,"TOMM5, MTX1, TOMM20, TOMM40L, TOMM7, IMMT, TOMM40, MTX2, MRPS11, UBC, TOMM22, NDUFS8, NDUFS3",0,NA,0,NA,0,NA,0
"6711",79595,"SAP130",4464,"HighConf","Novel",NA,43,"BAZ2A, TTF1, SUPT20H, ENY2, TADA1, ATXN7L3, TADA2B, TOE1, SAP30, HSPB1, PPIL1, TAF9, SAP30L, TAF9B, TAF4, HDAC1, DNMT1, SUPT3H, ARID4B, SUPT7L, TAF5L, SUDS3, HDAC2, MAGOH, TAF2, TAF6L, SF3A2, TRRAP, TADA3, TAF7, TAF6, DNMT3B, TAF12, SAP30BP, KAT2A, TAF10, MBD2, TAF5, KAT2B, SIN3A, SMARCA5, EFTUD2, USP22",1,"HSPB1",0,NA,0,NA,1
"6712",100316904,"SAP25",8265,"MedConf","Novel",NA,1,"SIN3A",0,NA,0,NA,0,NA,0
"6713",8819,"SAP30",3876,"MedConf","Novel",NA,58,"HINT1, HDAC10, HDAC11, PHF21A, RBP1, GLI1, ZNF217, BAZ2A, HDAC6, HDAC8, ING2, TTF1, GLI3, TGIF1, TERT, MBD3, SKI, SIN3B, MXD1, ING1, CHD5, SAP30L, SKIL, HDAC2, YY1, ARID4B, ARID4A, SMAD2, SAP30BP, DNMT1, SMAD4, SIN3A, CHD3, MBD2, HDAC1, MORF4L1, HDAC5, DNMT3B, HDAC4, RBBP7, CSNK2A1, SUFU, SMAD3, SUDS3, CTBP1, NCOR2, HDAC9, RBBP4, HDAC3, UBE3A, TAF6L, SMARCA5, MAX, CHD4, PHF12, NCOR1, SAP130, MTA2",1,"MAX",0,NA,0,NA,1
"6714",29115,"SAP30BP",4816,"HighConf","Novel",NA,30,"BAZ2A, TTF1, DYNC1H1, HRH1, FRA10AC1, SAP30, U2AF2, RBM17, SAP130, FUS, FLNC, SAP30L, DHX8, HDAC1, UBC, WDR77, SF3A2, HDAC2, MBD2, SUDS3, DNMT1, ARID4B, SIN3A, DDB1, CSNK2A1, DNMT3B, RBM39, DCTN1, SMARCA5, THOC1",1,"FLNC",0,NA,0,NA,1
