EntrezID,GeneSymbol,ConfidenceCategory,TRIAGEhit,Pathway,InteractingGenes,NetworkGenePathways
14751,Gpi1,MedConf,Yes,Carbon metabolism,"Parp14, Fbp1","Glucagon signaling pathway (1), Insulin signaling pathway (1), AMPK signaling pathway (1), Carbon metabolism (1)"
68453,Gpihbp1,HighConf,Yes,,"Apoa2, Apoa1",PPAR signaling pathway (2)
319197,Gpr4,MedConf,Yes,,"Pik3ca, Gnaq, Gnb1, F2, Gna11, Ccl6, Ednrb, Kng1, Lpar6, F2r, P2ry1","Rap1 signaling pathway (4), Platelet activation (4), PI3K-Akt signaling pathway (4), Phospholipase D signaling pathway (3), Complement and coagulation cascades (3), Regulation of actin cytoskeleton (3), Relaxin signaling pathway (3), cGMP-PKG signaling pathway (3), Chemokine signaling pathway (3), cAMP signaling pathway (2), Melanogenesis (2), Vascular smooth muscle contraction (2), Long-term depression (2), GnRH signaling pathway (2), Ras signaling pathway (2), Apelin signaling pathway (2), Dopaminergic synapse (2), Retrograde endocannabinoid signaling (2), Estrogen signaling pathway (2), Sphingolipid signaling pathway (2), Longevity regulating pathway (2), Adrenergic signaling in cardiomyocytes (1), Thyroid hormone synthesis (1), Glucagon signaling pathway (1), Endocrine and other factor-regulated calcium reabsorption (1), Oxytocin signaling pathway (1), Long-term potentiation (1), Fc epsilon RI signaling pathway (1), Toll-like receptor signaling pathway (1), EGFR tyrosine kinase inhibitor resistance (1), VEGF signaling pathway (1), ErbB signaling pathway (1), Longevity regulating pathway - multiple species (1), Insulin signaling pathway (1), Prolactin signaling pathway (1), Osteoclast differentiation (1), Insulin resistance (1), T cell receptor signaling pathway (1), mTOR signaling pathway (1), Axon guidance (1), TNF signaling pathway (1), HIF-1 signaling pathway (1), Apoptosis (1), Neurotrophin signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), B cell receptor signaling pathway (1), AMPK signaling pathway (1), Endocrine resistance (1), FoxO signaling pathway (1), Cellular senescence (1), Leukocyte transendothelial migration (1), Thyroid hormone signaling pathway (1), Fc gamma R-mediated phagocytosis (1), Focal adhesion (1), Autophagy - animal (1), Non-alcoholic fatty liver disease (NAFLD) (1)"
14775,Gpx1,MedConf,Yes,Thyroid hormone synthesis,,
625249,Gpx4,MedConf,Yes,Ferroptosis,"Gstm1, Mgst1, Gsta3, Vcp, Gstk1",Protein processing in endoplasmic reticulum (1)
71520,Grap,MedConf,Yes,,"Kitl, Kit","Phospholipase D signaling pathway (2), Melanogenesis (2), Ras signaling pathway (2), PI3K-Akt signaling pathway (2), Rap1 signaling pathway (2)"
56149,Grasp,MedConf,Yes,,"Cyth2, Cyth3","Phospholipase D signaling pathway (2), Endocytosis (2)"
14784,Grb2,MedConf,Yes,"Focal adhesion, FoxO signaling pathway, Endocrine resistance, PI3K-Akt signaling pathway, Relaxin signaling pathway, B cell receptor signaling pathway, Estrogen signaling pathway, MAPK signaling pathway, Neurotrophin signaling pathway, Chemokine signaling pathway, mTOR signaling pathway, T cell receptor signaling pathway, Osteoclast differentiation, Ras signaling pathway, GnRH signaling pathway, Prolactin signaling pathway, Insulin signaling pathway, ErbB signaling pathway, Phospholipase D signaling pathway, EGFR tyrosine kinase inhibitor resistance, Fc epsilon RI signaling pathway","Pik3ca, Kitl, Ppp2r1a, Fyn, Cyfip1, Kit, Ptpra, Actb, Kras, Tln1, Snx9, Bin1, Cltc, Ap2m1, Ptk2, Epn1, Kdr, Ppp1cb, Dock1, Ubqln2, Itsn1, Wasf2, Vamp3, Tek, Flt4, Wasl, Abi1, Actr2, Clta, Vav3, Sirpa, Wipf1, Arpc2, Arpc3, Apob, Tnk2, Trf, Nck1, Myo10, Nckap1, Pak2, Nras, Fgg, Fgb, Scarb2, M6pr, Arpc1a, Nckipsd, Fga, Picalm, Tgoln1, Rap1a, Tyrobp, Spry2, Shank3, Zfp106, Snx18, Usp8, Lifr, Fcho2, Hip1, Arpc1b, Fnbp1, Actr3, Arpc5, Cttn, Abl1, Hspa8, Pxn, Insr, Ppp2ca, Arrb1, Rac1, Arrb2, Cdc42, Ap2s1, Ppp2cb, Eps15, Ap2a2, Dnm2, Cbl, Mapk3, B2m, Lyn, Dab2, Il2rg, Flt1, Akt1","Endocytosis (24), Regulation of actin cytoskeleton (22), PI3K-Akt signaling pathway (18), Focal adhesion (18), Ras signaling pathway (17), Rap1 signaling pathway (17), Fc gamma R-mediated phagocytosis (17), Chemokine signaling pathway (15), Platelet activation (12), T cell receptor signaling pathway (11), MAPK signaling pathway (11), Longevity regulating pathway (11), Axon guidance (11), Tight junction (11), VEGF signaling pathway (10), Phospholipase D signaling pathway (10), ErbB signaling pathway (10), Sphingolipid signaling pathway (10), Fc epsilon RI signaling pathway (9), Neurotrophin signaling pathway (9), Insulin signaling pathway (8), B cell receptor signaling pathway (8), Adherens junction (8), Leukocyte transendothelial migration (8), cAMP signaling pathway (7), Osteoclast differentiation (7), HIF-1 signaling pathway (7), AGE-RAGE signaling pathway in diabetic complications (7), Relaxin signaling pathway (7), Autophagy - animal (7), Long-term depression (7), EGFR tyrosine kinase inhibitor resistance (6), Adrenergic signaling in cardiomyocytes (6), Longevity regulating pathway - multiple species (6), mTOR signaling pathway (6), Apoptosis (6), Dopaminergic synapse (6), Estrogen signaling pathway (6), AMPK signaling pathway (6), Endocrine resistance (6), FoxO signaling pathway (6), Cellular senescence (6), Thyroid hormone signaling pathway (6), Endocrine and other factor-regulated calcium reabsorption (6), Synaptic vesicle cycle (6), Prolactin signaling pathway (5), Melanogenesis (5), Oxytocin signaling pathway (5), Long-term potentiation (5), Oocyte meiosis (5), Hippo signaling pathway (5), Toll-like receptor signaling pathway (4), Insulin resistance (4), Apelin signaling pathway (4), cGMP-PKG signaling pathway (4), GnRH signaling pathway (4), TGF-beta signaling pathway (4), mRNA surveillance pathway (4), Phagosome (4), Lysosome (4), TNF signaling pathway (3), Mitophagy - animal (3), Complement and coagulation cascades (3), Th17 cell differentiation (2), Antigen processing and presentation (2), Vascular smooth muscle contraction (2), Hedgehog signaling pathway (2), Protein processing in endoplasmic reticulum (2), Glucagon signaling pathway (1), NOD-like receptor signaling pathway (1), Retrograde endocannabinoid signaling (1), Ubiquitin mediated proteolysis (1), Wnt signaling pathway (1), Spliceosome (1), Cell cycle (1), Ferroptosis (1), RNA transport (1), Non-alcoholic fatty liver disease (NAFLD) (5)"
56637,Gsk3b,MedConf,Yes,"Non-alcoholic fatty liver disease (NAFLD), Focal adhesion, Thyroid hormone signaling pathway, Wnt signaling pathway, PI3K-Akt signaling pathway, B cell receptor signaling pathway, Hedgehog signaling pathway, Neurotrophin signaling pathway, Chemokine signaling pathway, Dopaminergic synapse, Axon guidance, mTOR signaling pathway, Hippo signaling pathway, T cell receptor signaling pathway, Insulin resistance, Prolactin signaling pathway, Cell cycle, Insulin signaling pathway, ErbB signaling pathway, Melanogenesis, EGFR tyrosine kinase inhibitor resistance","Ccnd1, Arrb2, Mcl1, Ppp2cb, Ccnd2, Tsc2, Skp1a, Atf4, Ppp2r5e, Tab2, Akt1, Ogt, Pik3ca, Ppp2r1a, Fyn, Psmb6, Psmb8, Psmb7, Psma7, Psma1, Psmb10, Psma4, Psma5, Psmb3, Psma2, Ccnd3, Csnk1e, Psmd4, Actb, Rbx1, Nrp1, Plxna2, Apc, Nfe2l2, Psmb4, Ppp2r5c, Baz1b, Ddx21, Psmc6, Psmc3, Psmc1, Plxna4, Csnk1d, Psmb1, Psmd7, Csnk1a1, Polr1d, Psmd3, Hsf1, Dpysl2, Psmd2, Myo1c, Prkacb, Psmd11, Ppp2r5a, Nfatc3, Psme1, Plekho1, Macf1, Dpysl3, Twistnb, Dek, Nfatc1, Cdk4, Ctnnb1, Ctnnd1, Prkaca, Creb1, Tsc1, Lrp5, Cacybp, Lrp6, Smad3, Ppp2ca","Proteasome (21), PI3K-Akt signaling pathway (17), Wnt signaling pathway (17), Hippo signaling pathway (12), Dopaminergic synapse (12), AMPK signaling pathway (12), Longevity regulating pathway (12), Adrenergic signaling in cardiomyocytes (11), Cellular senescence (11), Oocyte meiosis (10), Sphingolipid signaling pathway (9), Tight junction (8), Autophagy - animal (8), Relaxin signaling pathway (8), MAPK signaling pathway (8), Hedgehog signaling pathway (8), Thyroid hormone signaling pathway (8), Focal adhesion (8), Cell cycle (7), Axon guidance (7), TGF-beta signaling pathway (6), mRNA surveillance pathway (6), AGE-RAGE signaling pathway in diabetic complications (6), FoxO signaling pathway (6), mTOR signaling pathway (6), Insulin signaling pathway (6), cAMP signaling pathway (6), Osteoclast differentiation (6), Estrogen signaling pathway (6), Oxytocin signaling pathway (6), Endocrine resistance (6), Platelet activation (6), T cell receptor signaling pathway (6), Apelin signaling pathway (5), Adherens junction (5), Phospholipase D signaling pathway (5), Glucagon signaling pathway (5), Circadian rhythm (5), TNF signaling pathway (5), cGMP-PKG signaling pathway (5), Chemokine signaling pathway (5), Rap1 signaling pathway (5), Apoptosis (5), Thyroid hormone synthesis (4), Melanogenesis (4), Insulin resistance (4), Longevity regulating pathway - multiple species (4), Ras signaling pathway (4), Leukocyte transendothelial migration (4), B cell receptor signaling pathway (4), Protein processing in endoplasmic reticulum (4), Prolactin signaling pathway (4), Long-term depression (3), Th17 cell differentiation (3), Vasopressin-regulated water reabsorption (3), GnRH signaling pathway (3), Long-term potentiation (3), Regulation of actin cytoskeleton (3), HIF-1 signaling pathway (3), Fc epsilon RI signaling pathway (3), Toll-like receptor signaling pathway (3), Neurotrophin signaling pathway (3), Endocytosis (2), Antigen processing and presentation (2), Vascular smooth muscle contraction (2), Endocrine and other factor-regulated calcium reabsorption (2), Retrograde endocannabinoid signaling (2), Ubiquitin mediated proteolysis (2), EGFR tyrosine kinase inhibitor resistance (2), VEGF signaling pathway (2), ErbB signaling pathway (2), Fc gamma R-mediated phagocytosis (2), Phagosome (1), NOD-like receptor signaling pathway (1), Mitophagy - animal (1), Non-alcoholic fatty liver disease (NAFLD) (3)"
14859,Gsta3,MedConf,Yes,,"Cyp2e1, Adh1, Adh5, Gpx4","Fatty acid degradation (2), Ferroptosis (1), Carbon metabolism (1), Non-alcoholic fatty liver disease (NAFLD) (1)"
76263,Gstk1,MedConf,Yes,,"Cyp2e1, Adh1, Adh5, Gpx4","Fatty acid degradation (2), Ferroptosis (1), Carbon metabolism (1), Non-alcoholic fatty liver disease (NAFLD) (1)"
14862,Gstm1,MedConf,Yes,,"Cyp2e1, Adh1, Adh5, Gpx4","Fatty acid degradation (2), Ferroptosis (1), Carbon metabolism (1), Non-alcoholic fatty liver disease (NAFLD) (1)"
14886,Gtf2i,MedConf,Yes,cGMP-PKG signaling pathway,"Pias1, Smad1","Hippo signaling pathway (1), TGF-beta signaling pathway (1), Ubiquitin mediated proteolysis (1)"
110006,Gusb,MedConf,Yes,Lysosome,"Hyal2, Ces1d, Ces1c, Ces2e, Ces2g, Ugt2b5, Ugt1a1, Gns",Lysosome (1)
14938,Gzma,MedConf,Yes,,F2r,"Phospholipase D signaling pathway (1), cAMP signaling pathway (1), PI3K-Akt signaling pathway (1), Rap1 signaling pathway (1), Platelet activation (1), Complement and coagulation cascades (1), Regulation of actin cytoskeleton (1)"
14950,H13,MedConf,Yes,,"Vcp, Amfr, Sel1l, Derl1",Protein processing in endoplasmic reticulum (4)
232440,H2afj,MedConf,Yes,Necroptosis,"H2afv, Hdac1, Ncoa3, Rxra, Crebbp, Ep300, Suz12, Hdac2, Ncoa6, Ncor1, Smc3, Yy1, Hdac7, Rbbp7, Rbbp4, Syne1, Smc1a, Rad21, Stag2, Rarb, Rarg, Stag1, Hdac5, Ttf1, Sun2, Hist3h2a, H2afy","Cell cycle (9), Thyroid hormone signaling pathway (7), Notch signaling pathway (4), Necroptosis (3), Oocyte meiosis (2), Endocrine resistance (2), Longevity regulating pathway - multiple species (2), Glucagon signaling pathway (2), Melanogenesis (2), cAMP signaling pathway (2), HIF-1 signaling pathway (2), TGF-beta signaling pathway (2), Long-term potentiation (2), Wnt signaling pathway (2), FoxO signaling pathway (2), Adherens junction (2), Thyroid hormone synthesis (1), Apelin signaling pathway (1), Cellular senescence (1), Th17 cell differentiation (1), PPAR signaling pathway (1), PI3K-Akt signaling pathway (1), Non-alcoholic fatty liver disease (NAFLD) (1)"
77605,H2afv,MedConf,Yes,Necroptosis,"Hdac1, Ncoa3, Rxra, Crebbp, Ep300, Suz12, Hdac2, Ncoa6, Ncor1, Smc3, Yy1, Hdac7, Rbbp7, Rbbp4, Syne1, Smc1a, Rad21, Stag2, Rarb, Rarg, Stag1, Hdac5, Ttf1, Sun2, Hist3h2a, H2afy, H2afj","Cell cycle (9), Thyroid hormone signaling pathway (7), Notch signaling pathway (4), Necroptosis (3), Oocyte meiosis (2), Endocrine resistance (2), Longevity regulating pathway - multiple species (2), Glucagon signaling pathway (2), Melanogenesis (2), cAMP signaling pathway (2), HIF-1 signaling pathway (2), TGF-beta signaling pathway (2), Long-term potentiation (2), Wnt signaling pathway (2), FoxO signaling pathway (2), Adherens junction (2), Thyroid hormone synthesis (1), Apelin signaling pathway (1), Cellular senescence (1), Th17 cell differentiation (1), PPAR signaling pathway (1), PI3K-Akt signaling pathway (1), Non-alcoholic fatty liver disease (NAFLD) (1)"
26914,H2afy,MedConf,Yes,Necroptosis,"H2afj, H2afv, Hdac1, Ncoa3, Rxra, Crebbp, Ep300, Suz12, Hdac2, Ncoa6, Ncor1, Smc3, Spop, Yy1, Hdac7, Rbbp7, Rbbp4, Syne1, Smc1a, Rad21, Stag2, Rarb, Rarg, Stag1, Hdac5, Ttf1, Sun2, Hist3h2a","Cell cycle (9), Thyroid hormone signaling pathway (7), Notch signaling pathway (4), Necroptosis (3), Oocyte meiosis (2), Endocrine resistance (2), Longevity regulating pathway - multiple species (2), Glucagon signaling pathway (2), Melanogenesis (2), cAMP signaling pathway (2), HIF-1 signaling pathway (2), TGF-beta signaling pathway (2), Long-term potentiation (2), Wnt signaling pathway (2), FoxO signaling pathway (2), Adherens junction (2), Thyroid hormone synthesis (1), Apelin signaling pathway (1), Cellular senescence (1), Hedgehog signaling pathway (1), Th17 cell differentiation (1), PPAR signaling pathway (1), PI3K-Akt signaling pathway (1), Non-alcoholic fatty liver disease (NAFLD) (1)"
15081,H3f3b,MedConf,Yes,,Hist3h2a,Necroptosis (1)
15107,Hadh,MedConf,Yes,"Fatty acid metabolism, Fatty acid degradation, Valine, leucine and isoleucine degradation","Acaa1b, Hadhb, Hibadh, Pccb, Acaa2, Aox3, Abat, Acadm, Hmgcs2, Hadha, Hsd17b10, Aldoa, Acat1, Aldh2, Acaa1a","leucine and isoleucine degradation (14), Valine (14), Fatty acid degradation (8), Fatty acid metabolism (7), Carbon metabolism (5), PPAR signaling pathway (4), Biosynthesis of unsaturated fatty acids (3), Glyoxylate and dicarboxylate metabolism (2), Biosynthesis of amino acids (1), HIF-1 signaling pathway (1)"
97212,Hadha,MedConf,Yes,"Carbon metabolism, Fatty acid metabolism, Fatty acid degradation, Valine, leucine and isoleucine degradation, Biosynthesis of unsaturated fatty acids","Hsd17b10, Acadl, Hsd17b4, Acat1, Acaa1a, Hadh, Gcdh, Acaa1b, Acadsb, Hadhb, Acaa2, Acadm, Acox1","Fatty acid degradation (11), Fatty acid metabolism (10), leucine and isoleucine degradation (9), Valine (9), PPAR signaling pathway (5), Biosynthesis of unsaturated fatty acids (3), Carbon metabolism (2), cAMP signaling pathway (1), Glyoxylate and dicarboxylate metabolism (1)"
231086,Hadhb,MedConf,Yes,"Fatty acid metabolism, Fatty acid degradation, Valine, leucine and isoleucine degradation","Pccb, Acaa2, Dlst, Acadm, Acox1, Hmgcs2, Acly, Hadha, Hsd17b10, Acadl, Hsd17b4, Acat1, Hadh, Acadsb","leucine and isoleucine degradation (9), Valine (9), Fatty acid degradation (8), Fatty acid metabolism (8), Carbon metabolism (5), PPAR signaling pathway (4), Glyoxylate and dicarboxylate metabolism (2), Biosynthesis of unsaturated fatty acids (2), cAMP signaling pathway (1), Citrate cycle (TCA cycle) (2)"
66296,Haus2,MedConf,Yes,,"Prkaca, Dync1i2, Rab8a, Ppp2r1a, Csnk1e, Dynll1, Dctn2, Tubb5, Ywhae, Dync1h1, Tuba1a, Csnk1d, Rab11a","Vasopressin-regulated water reabsorption (6), Hippo signaling pathway (4), Phagosome (4), Tight junction (4), Hedgehog signaling pathway (3), Oocyte meiosis (3), Endocrine and other factor-regulated calcium reabsorption (2), Endocytosis (2), Circadian rhythm (2), PI3K-Akt signaling pathway (2), Wnt signaling pathway (2), Adrenergic signaling in cardiomyocytes (2), Dopaminergic synapse (2), AMPK signaling pathway (2), Longevity regulating pathway (2), Apoptosis (1), Cell cycle (1), Neurotrophin signaling pathway (1), FoxO signaling pathway (1), Long-term depression (1), TGF-beta signaling pathway (1), mRNA surveillance pathway (1), Sphingolipid signaling pathway (1), Vascular smooth muscle contraction (1), Thyroid hormone synthesis (1), Glucagon signaling pathway (1), Melanogenesis (1), Oxytocin signaling pathway (1), Longevity regulating pathway - multiple species (1), cAMP signaling pathway (1), Insulin signaling pathway (1), GnRH signaling pathway (1), Ras signaling pathway (1), Apelin signaling pathway (1), Long-term potentiation (1), Chemokine signaling pathway (1), MAPK signaling pathway (1), Estrogen signaling pathway (1), Relaxin signaling pathway (1), Endocrine resistance (1), Retrograde endocannabinoid signaling (1), Thyroid hormone signaling pathway (1), Platelet activation (1), Autophagy - animal (1)"
71909,Haus5,MedConf,Yes,,"Prkaca, Dync1i2, Rab8a, Ppp2r1a, Csnk1e, Dynll1, Dctn2, Tubb5, Ywhae, Dync1h1, Tuba1a, Csnk1d, Rab11a","Vasopressin-regulated water reabsorption (6), Hippo signaling pathway (4), Phagosome (4), Tight junction (4), Hedgehog signaling pathway (3), Oocyte meiosis (3), Endocrine and other factor-regulated calcium reabsorption (2), Endocytosis (2), Circadian rhythm (2), PI3K-Akt signaling pathway (2), Wnt signaling pathway (2), Adrenergic signaling in cardiomyocytes (2), Dopaminergic synapse (2), AMPK signaling pathway (2), Longevity regulating pathway (2), Apoptosis (1), Cell cycle (1), Neurotrophin signaling pathway (1), FoxO signaling pathway (1), Long-term depression (1), TGF-beta signaling pathway (1), mRNA surveillance pathway (1), Sphingolipid signaling pathway (1), Vascular smooth muscle contraction (1), Thyroid hormone synthesis (1), Glucagon signaling pathway (1), Melanogenesis (1), Oxytocin signaling pathway (1), Longevity regulating pathway - multiple species (1), cAMP signaling pathway (1), Insulin signaling pathway (1), GnRH signaling pathway (1), Ras signaling pathway (1), Apelin signaling pathway (1), Long-term potentiation (1), Chemokine signaling pathway (1), MAPK signaling pathway (1), Estrogen signaling pathway (1), Relaxin signaling pathway (1), Endocrine resistance (1), Retrograde endocannabinoid signaling (1), Thyroid hormone signaling pathway (1), Platelet activation (1), Autophagy - animal (1)"
15139,Hc,MedConf,Yes,Complement and coagulation cascades,"Vdac3, Gnai2, Cxcl16, Ccl6, Kng1, C3, Ccl5, Cxcl10, Cnr2, Cd59a, Vtn, C9, C8b, C8g, C4b, Cxcl9, C8a, Vdac1, Bax, App, Clu, Gnb1, S1pr1, Vdac2","Complement and coagulation cascades (10), Chemokine signaling pathway (7), Necroptosis (4), NOD-like receptor signaling pathway (4), cGMP-PKG signaling pathway (4), Cellular senescence (3), Sphingolipid signaling pathway (3), Toll-like receptor signaling pathway (3), Ferroptosis (2), Apelin signaling pathway (2), Dopaminergic synapse (2), Relaxin signaling pathway (2), PI3K-Akt signaling pathway (2), Retrograde endocannabinoid signaling (2), TNF signaling pathway (2), FoxO signaling pathway (1), Ras signaling pathway (1), EGFR tyrosine kinase inhibitor resistance (1), Apoptosis (1), Neurotrophin signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Longevity regulating pathway (1), Endocrine resistance (1), Protein processing in endoplasmic reticulum (1), Focal adhesion (1), Phagosome (1), Adrenergic signaling in cardiomyocytes (1), Melanogenesis (1), Oxytocin signaling pathway (1), cAMP signaling pathway (1), Long-term depression (1), Axon guidance (1), Estrogen signaling pathway (1), Rap1 signaling pathway (1), Leukocyte transendothelial migration (1), Platelet activation (1), Non-alcoholic fatty liver disease (NAFLD) (1)"
433759,Hdac1,MedConf,Yes,"Thyroid hormone signaling pathway, Cell cycle, Longevity regulating pathway - multiple species, Notch signaling pathway","Tcf7l2, Ctnnb1, Rela, Rxra, Stat3, Ep300, Csnk2a1, Hdac2, Smad3, Cbx5, Smarca4, Tle1, Ehmt2, Ncor1, Ccnd1, Nfkb1, Cebpb, Mecom, Cry1, Morf4l1, Tcf7l1, Mta1, Suds3, Yy1, Hdac7, Rbl2, Hopx, Rbbp7, Rbbp4, Ctbp1, Chd4, Rere, Mecp2, Bach1, Xpo1, Pias1, Hdac5, Trf, Tbl1x, Ttf1, Hist3h2a, Ruvbl1, H2afy, H2afj, Cdc73, Rxrb, Zbtb7a, Rcor1, Bcl9l, Zfpm1, Ets1, Phb2, Klf6, Mbd3, Kdm5b, Srpr, Klf13, Mbd2, H2afv, Phf21a, Hint1, Gatad2a, Bahd1","Wnt signaling pathway (10), Cellular senescence (7), Thyroid hormone signaling pathway (7), Th17 cell differentiation (6), Adherens junction (6), Necroptosis (5), HIF-1 signaling pathway (5), Cell cycle (5), PI3K-Akt signaling pathway (5), FoxO signaling pathway (5), Hippo signaling pathway (5), AGE-RAGE signaling pathway in diabetic complications (5), Melanogenesis (4), Prolactin signaling pathway (4), Longevity regulating pathway (4), Ras signaling pathway (3), Apelin signaling pathway (3), Notch signaling pathway (3), MAPK signaling pathway (3), TNF signaling pathway (3), cAMP signaling pathway (3), Insulin resistance (3), Chemokine signaling pathway (3), Relaxin signaling pathway (3), PPAR signaling pathway (2), Toll-like receptor signaling pathway (2), Osteoclast differentiation (2), T cell receptor signaling pathway (2), Apoptosis (2), NOD-like receptor signaling pathway (2), Neurotrophin signaling pathway (2), B cell receptor signaling pathway (2), Sphingolipid signaling pathway (2), Endocrine resistance (2), Focal adhesion (2), TGF-beta signaling pathway (2), Mitophagy - animal (2), Thyroid hormone synthesis (1), Ferroptosis (1), Ubiquitin mediated proteolysis (1), RNA transport (1), Circadian rhythm (1), Oxytocin signaling pathway (1), Hedgehog signaling pathway (1), AMPK signaling pathway (1), Tight junction (1), Endocytosis (1), Longevity regulating pathway - multiple species (1), Glucagon signaling pathway (1), Long-term potentiation (1), EGFR tyrosine kinase inhibitor resistance (1), Rap1 signaling pathway (1), Leukocyte transendothelial migration (1), Non-alcoholic fatty liver disease (NAFLD) (3)"
15182,Hdac2,MedConf,Yes,"Thyroid hormone signaling pathway, Cell cycle, Longevity regulating pathway - multiple species, Notch signaling pathway","Cbx5, Smarca4, Ncor1, Smarcc1, Rnf2, Mecom, Cry1, Morf4l1, Phc2, Mta1, Suds3, Yy1, Hdac7, Hopx, Rbbp7, Aebp2, Rbbp4, Ctbp1, Chd4, Rere, Mecp2, Anp32a, Hdac5, Tbl1x, Ttf1, Asxl1, Hist3h2a, H2afy, H2afj, Rxrb, Smarca2, Parp1, Ezh1, Rcor1, Zfpm1, Smarce1, Mbd3, Mbd2, H2afv, Phf21a, Hint1, Gatad2a, Ubap2l, Bahd1, Hdac1, Tcf7l2, Rxra, Csnk2a1, Suz12","Necroptosis (5), Wnt signaling pathway (4), Thyroid hormone signaling pathway (4), Adherens junction (2), Th17 cell differentiation (2), PPAR signaling pathway (2), Notch signaling pathway (2), Mitophagy - animal (1), PI3K-Akt signaling pathway (1), Melanogenesis (1), Hippo signaling pathway (1), Longevity regulating pathway - multiple species (1), Cell cycle (1), Apoptosis (1), Thyroid hormone synthesis (1), Apelin signaling pathway (1), Cellular senescence (1), Circadian rhythm (1), MAPK signaling pathway (1), Endocrine resistance (1), Non-alcoholic fatty liver disease (NAFLD) (1)"
15184,Hdac5,MedConf,Yes,Apelin signaling pathway,"Tbl1x, Hist3h2a, H2afy, H2afj, Mbd3, Mbd2, H2afv, Phf21a, Hint1, Gatad2a, Bahd1, Hdac1, Csnk2a1, Hdac2, Gja1, Cbx5, Ncor1, Morf4l1, Mta1, Suds3, Hdac7, Rbbp7, Rbbp4, Chd4, Rere","Necroptosis (4), Thyroid hormone signaling pathway (3), Notch signaling pathway (2), Longevity regulating pathway - multiple species (2), Cell cycle (2), Wnt signaling pathway (2), Cellular senescence (1), Endocrine resistance (1), Mitophagy - animal (1), Adherens junction (1)"
56233,Hdac7,MedConf,Yes,,"Rbbp4, Ywhae, Hdac5, Tbl1x, Hist3h2a, Mef2a, H2afy, H2afj, H2afv, Hdac1, Csnk2a1, Hdac2, Ncor1, Sumo1","Necroptosis (4), Thyroid hormone signaling pathway (3), Cell cycle (3), Notch signaling pathway (2), Longevity regulating pathway - multiple species (2), Wnt signaling pathway (2), Apelin signaling pathway (2), RNA transport (1), Endocrine resistance (1), Mitophagy - animal (1), Adherens junction (1), cGMP-PKG signaling pathway (1), Hippo signaling pathway (1), Neurotrophin signaling pathway (1), PI3K-Akt signaling pathway (1), Oocyte meiosis (1), Cellular senescence (1)"
64209,Herpud1,MedConf,Yes,Protein processing in endoplasmic reticulum,Vcp,Protein processing in endoplasmic reticulum (1)
15205,Hes1,MedConf,Yes,Notch signaling pathway,Stat3,"EGFR tyrosine kinase inhibitor resistance (1), Th17 cell differentiation (1), Prolactin signaling pathway (1), Insulin resistance (1), Necroptosis (1), HIF-1 signaling pathway (1), Chemokine signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), FoxO signaling pathway (1)"
15211,Hexa,MedConf,Yes,Lysosome,"Gns, St3gal5, Gm2a, Renbp",Lysosome (2)
15216,Hfe,MedConf,Yes,,"Trf, B2m","Antigen processing and presentation (1), HIF-1 signaling pathway (1), Ferroptosis (1)"
15242,Hhex,MedConf,Yes,,Fos,"Toll-like receptor signaling pathway (1), Oxytocin signaling pathway (1), cAMP signaling pathway (1), Th17 cell differentiation (1), Prolactin signaling pathway (1), Osteoclast differentiation (1), T cell receptor signaling pathway (1), TNF signaling pathway (1), Apoptosis (1), Dopaminergic synapse (1), MAPK signaling pathway (1), Estrogen signaling pathway (1), B cell receptor signaling pathway (1), Relaxin signaling pathway (1), Endocrine resistance (1)"
58875,Hibadh,MedConf,Yes,"Valine, leucine and isoleucine degradation","Pccb, Aox3, Abat, Acadm, Aldh2, Hadh","leucine and isoleucine degradation (6), Valine (6), Fatty acid degradation (3), Fatty acid metabolism (2), Carbon metabolism (2), PPAR signaling pathway (1), Glyoxylate and dicarboxylate metabolism (1)"
15248,Hic1,MedConf,Yes,,Tcf7l2,"Melanogenesis (1), Hippo signaling pathway (1), Wnt signaling pathway (1), Adherens junction (1)"
15254,Hint1,MedConf,Yes,,"Hdac1, Csnk2a1, Hdac2, Ncor1, Rbbp4, Hdac5, Tbl1x","Thyroid hormone signaling pathway (3), Wnt signaling pathway (2), Notch signaling pathway (2), Longevity regulating pathway - multiple species (2), Cell cycle (2), Apelin signaling pathway (1), Cellular senescence (1), Endocrine resistance (1), Mitophagy - animal (1), Adherens junction (1)"
