"","GeneSymbol","GeneMappingID","Group","EntrezID","Zscore","Pathway","Ntwrk.all","Allnet.count","Ntwrk.TLR","TLRnet.count","Ntwrk.PROT","PROTnet.count","Ntwrk.SPLICE","SPLICEnet.count","Ntwrk.TLR.hits","TLRhits.net.count","Ntwrk.PROT.hits","PROThits.net.count","Ntwrk.SPLICE.hits","SPLICEhits.net.count","Total_Path_Hits.net.count"
"223","EIF3A",162,"Novel","8661",-2.02,"RNA transport","EIF2S3, EIF2S2, EIF4B, EIF4G2, EIF1, EIF3B, EIF3J, UBC, EIF3I, EIF2S1",10,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"224","EIF3B",154,"Novel","8662",-1.413,"RNA transport","EIF3J, EIF3A, EIF2S3, EIF2S2, EIF4G1, EIF1, DDX3X, EIF4A1, EIF3I, EIF2S1, UBC",11,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"225","EIF3I",91,"Novel","8668",-1.733,"RNA transport","EIF3B, EIF3J, EIF3A, EIF2S3, EIF1, EIF2S1, UBC",7,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"226","EIF3J",156,"Novel","8669",-1.484,"RNA transport","EIF3A, EIF1, EIF3B, UBC, EIF3I",5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"227","EIF4A1",599,"Novel","1973",-1.554,"RNA transport","UBC, EIF4B, EIF3B, EIF4G2, EIF4G1",5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"228","EIF4B",183,"Novel","1975",-1.216,"RNA transport","EIF4G1, EIF4G2, EIF4A1, EIF3A, UBC",5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"229","EIF4G1",202,"Novel","1981",-3.131,"RNA transport","POLDIP3, MKNK1, EIF4G2, DDX3X, EIF4A1, EIF3B, UBC, EIF4B",8,NA,0,NA,0,"MKNK1",1,NA,0,NA,0,NA,0,0
"230","EIF4G2",330,"Novel","1982",-2.033,"RNA transport","EIF4A1, UBC, EIF4G1, EIF3A, EIF4B",5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"231","ELF4",698,"Novel","2000",-2.109,NA,"UBC, RUNX1",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"232","ELK1",447,"MAPK signaling pathway","2002",1.021,NA,"MAPK3, MAPK1",2,"MAPK3, MAPK1",2,NA,0,"MAPK3, MAPK1",2,"MAPK3, MAPK1",2,NA,0,NA,0,2
"233","ELK4",633,"MAPK signaling pathway","2005",-4.136,"MAPK signaling pathway","SRF",1,NA,0,NA,0,"SRF",1,NA,0,NA,0,NA,0,0
"234","ELMSAN1",815,"Novel","91748",-2.177,NA,"HDAC2",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"235","ENDOG",672,"Novel","2021",-1.594,"Apoptosis","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"236","EPAS1",272,"Novel","2034",-2.03,"Pathways in cancer ; Renal cell carcinoma","ARNT, SP1, TP53",3,NA,0,NA,0,"TP53",1,NA,0,NA,0,NA,0,0
"237","EPN1",637,"Novel","29924",-1.008,"Endocytosis","CLTC, EGFR, UBC",3,"EGFR",1,"EGFR",1,"EGFR",1,"EGFR",1,NA,0,"EGFR",1,2
"238","EPO",280,"Cytokine-cytokine receptor interaction","2056",-1.55,"Cytokine-cytokine receptor interaction ; Hematopoietic cell lineage ; Jak-STAT signaling pathway","EPOR",1,NA,0,"EPOR",1,NA,0,NA,0,NA,0,NA,0,0
"239","EPOR",536,"Cytokine-cytokine receptor interaction","2057",0.718,NA,"UBC, EPO, SOCS2, CRKL, GRB2",5,"CRKL",1,"EPO",1,"GRB2, CRKL",2,"CRKL",1,"EPO",1,NA,0,2
"240","EPS8",40,"Novel","2059",-3.103,NA,"EGFR, SOS1, BAIAP2",3,"BAIAP2, SOS1, EGFR",3,"EGFR",1,"SOS1, EGFR",2,"BAIAP2, SOS1, EGFR",3,NA,0,"EGFR",1,4
"241","ERC1",761,"Novel","23085",-3.389,NA,"UBC, IKBKB, NLK",3,NA,0,NA,0,"NLK, IKBKB",2,NA,0,NA,0,"IKBKB",1,1
"242","EXOSC10",431,"Novel","5394",-1.397,NA,"SUV39H2, SUV39H1, UBC",3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"243","EZR",59,"Regulation of actin cytoskeleton","7430",-0.82,NA,"FASLG, PRKCA, FAS, RDX, EGFR, MSN, RHOA, UBC",8,"RDX, MSN, EGFR, RHOA",4,"EGFR, FASLG, FAS",3,"PRKCA, EGFR, FASLG, FAS",4,"RDX, MSN, EGFR, RHOA",4,NA,0,"EGFR",1,5
"244","F2",166,"Regulation of actin cytoskeleton","2147",1.568,NA,"F2R, GP1BA",2,"F2R",1,NA,0,NA,0,"F2R",1,NA,0,NA,0,1
"245","F2R",398,"Regulation of actin cytoskeleton","2149",0.619,NA,"GNA13, UBC, F2",3,"GNA13, F2",2,NA,0,NA,0,"GNA13, F2",2,NA,0,NA,0,2
"246","FAHD2B",824,"Novel","151313",-1.348,NA,"PCNA",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"247","FAS",590,"MAPK signaling pathway","355",0.437,NA,"MAPK8, MAP3K5, EZR, RAP1A, FASLG, CFLAR, PRKCA, RHOA, RIPK1, UBE2I",10,"EZR, RHOA",2,"FASLG",1,"RAP1A, MAPK8, PRKCA, MAP3K5, FASLG",5,"EZR, RHOA",2,NA,0,"RAP1A",1,3
"248","FASLG",213,"MAPK signaling pathway","356",-0.536,NA,"MAPK8, FN1, TNFRSF1A, FAS, TNFRSF6B, EZR, GRB2",7,"EZR, FN1",2,"TNFRSF6B, TNFRSF1A, FAS",3,"TNFRSF1A, MAPK8, GRB2, FAS",4,"EZR, FN1",2,NA,0,"TNFRSF1A",1,3
"249","FBXW7",160,"Novel","55294",-3.288,NA,"CCNE1, JUN, NFKB2, UBB, UBC",5,NA,0,NA,0,"NFKB2, JUN",2,NA,0,NA,0,"JUN",1,1
"250","FGF1",592,"MAPK signaling pathway","2246",0.3,NA,"FGFR4, FGFR2, FGFR3, FGFR1",4,"FGFR4, FGFR2, FGFR3, FGFR1",4,NA,0,"FGFR4, FGFR2, FGFR3, FGFR1",4,"FGFR4, FGFR2, FGFR3, FGFR1",4,NA,0,"FGFR3",1,5
"251","FGF10",834,"MAPK signaling pathway","2255",-2.272,"Regulation of actin cytoskeleton ; MAPK signaling pathway ; Pathways in cancer ; Melanoma","FGFR2",1,"FGFR2",1,NA,0,"FGFR2",1,"FGFR2",1,NA,0,NA,0,1
"252","FGF2",608,"MAPK signaling pathway","2247",0.934,NA,"FGFR1, FGFR3, FGFR2, FGFR4, CSNK2A2",5,"FGFR4, FGFR2, FGFR3, FGFR1",4,NA,0,"FGFR4, FGFR2, FGFR3, FGFR1",4,"FGFR4, FGFR2, FGFR3, FGFR1",4,NA,0,"FGFR3",1,5
"253","FGF23",831,"MAPK signaling pathway","8074",-0.511,NA,"FGFR1, FGFR2",2,"FGFR2, FGFR1",2,NA,0,"FGFR2, FGFR1",2,"FGFR2, FGFR1",2,NA,0,NA,0,2
"254","FGF3",686,"MAPK signaling pathway","2248",0.242,NA,"FGFR3, FGFR1, FGFR2, FGFR4",4,"FGFR4, FGFR2, FGFR3, FGFR1",4,NA,0,"FGFR4, FGFR2, FGFR3, FGFR1",4,"FGFR4, FGFR2, FGFR3, FGFR1",4,NA,0,"FGFR3",1,5
"255","FGF4",685,"MAPK signaling pathway","2249",0.13,NA,"FGFR2, FGFR4, FGFR3",3,"FGFR4, FGFR2, FGFR3",3,NA,0,"FGFR4, FGFR2, FGFR3",3,"FGFR4, FGFR2, FGFR3",3,NA,0,"FGFR3",1,4
"256","FGF5",355,"MAPK signaling pathway","2250",0.735,NA,"EGF, FGFR1, FGFR2, FGFR3, FGFR4",5,"FGFR4, FGFR2, FGFR3, FGFR1, EGF",5,"EGF",1,"FGFR4, FGFR2, FGFR3, FGFR1, EGF",5,"FGFR4, FGFR2, FGFR3, FGFR1, EGF",5,NA,0,"FGFR3",1,6
"257","FGF6",753,"MAPK signaling pathway","2251",-0.899,NA,"FGFR2, FGFR3, FGFR1",3,"FGFR2, FGFR3, FGFR1",3,NA,0,"FGFR2, FGFR3, FGFR1",3,"FGFR2, FGFR3, FGFR1",3,NA,0,"FGFR3",1,4
"258","FGF8",754,"MAPK signaling pathway","2253",-1.186,"Regulation of actin cytoskeleton ; MAPK signaling pathway ; Pathways in cancer ; Melanoma","FGFR1, FGFR2, FGFR3",3,"FGFR2, FGFR3, FGFR1",3,NA,0,"FGFR2, FGFR3, FGFR1",3,"FGFR2, FGFR3, FGFR1",3,NA,0,"FGFR3",1,4
"259","FGF9",687,"MAPK signaling pathway","2254",-1.943,"Regulation of actin cytoskeleton ; MAPK signaling pathway ; Pathways in cancer ; Melanoma","FGFR2, FGFR3, FGFR4",3,"FGFR4, FGFR2, FGFR3",3,NA,0,"FGFR4, FGFR2, FGFR3",3,"FGFR4, FGFR2, FGFR3",3,NA,0,"FGFR3",1,4
"260","FGFR1",283,"MAPK signaling pathway","2260",-0.377,NA,"SOS1, FGF5, FGF1, FGF2, FGF3, FGF6, FGF8, FGF23, UBC, CRK",10,"FGF23, SOS1, FGF8, FGF6, FGF5, FGF3, FGF2, FGF1, CRK",9,NA,0,"FGF23, SOS1, FGF8, FGF6, FGF5, FGF3, FGF2, FGF1, CRK",9,"FGF23, SOS1, FGF8, FGF6, FGF5, FGF3, FGF2, FGF1, CRK",9,NA,0,"FGF8",1,10
"261","FGFR2",327,"MAPK signaling pathway","2263",1.87,NA,"FGF5, FGF1, FGF2, FGF4, FGF3, FGF9, FGF6, FGF8, FGF23, FGF10, GRB2, UBC",12,"FGF23, FGF10, FGF9, FGF8, FGF6, FGF5, FGF4, FGF3, FGF2, FGF1",10,NA,0,"FGF23, GRB2, FGF10, FGF9, FGF8, FGF6, FGF5, FGF4, FGF3, FGF2, FGF1",11,"FGF23, FGF10, FGF9, FGF8, FGF6, FGF5, FGF4, FGF3, FGF2, FGF1",10,NA,0,"FGF9, FGF8, FGF10",3,13
"262","FGFR3",326,"MAPK signaling pathway","2261",-3.16,"Regulation of actin cytoskeleton ; MAPK signaling pathway ; Endocytosis ; Pathways in cancer","FGF5, FGF1, FGF2, FGF4, FGF3, FGF9, FGF6, FGF8",8,"FGF9, FGF8, FGF6, FGF5, FGF4, FGF3, FGF2, FGF1",8,NA,0,"FGF9, FGF8, FGF6, FGF5, FGF4, FGF3, FGF2, FGF1",8,"FGF9, FGF8, FGF6, FGF5, FGF4, FGF3, FGF2, FGF1",8,NA,0,"FGF9, FGF8",2,10
"263","FGFR4",325,"MAPK signaling pathway","2264",-0.405,NA,"FGF5, FGF1, FGF2, FGF4, FGF3, FGF9, UBC",7,"FGF9, FGF5, FGF4, FGF3, FGF2, FGF1",6,NA,0,"FGF9, FGF5, FGF4, FGF3, FGF2, FGF1",6,"FGF9, FGF5, FGF4, FGF3, FGF2, FGF1",6,NA,0,"FGF9",1,7
"264","FHL2",751,"Novel","2274",-2.243,"Osteoclast differentiation","ITGA7, TRAF6, UBC",3,"ITGA7",1,NA,0,"TRAF6",1,"ITGA7",1,NA,0,NA,0,1
"265","FIGF",338,"Cytokine-cytokine receptor interaction","2277",1.018,NA,"FLT4",1,NA,0,"FLT4",1,NA,0,NA,0,"FLT4",1,NA,0,1
"266","FLNA",428,"MAPK signaling pathway","2316",0.698,NA,"ITGB7, ITGB2",2,"ITGB7, ITGB2",2,NA,0,NA,0,"ITGB7, ITGB2",2,NA,0,NA,0,2
"267","FLNB",774,"MAPK signaling pathway","2317",0.515,NA,"UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"268","FLNC",316,"MAPK signaling pathway","2318",1.241,NA,"DYNC1H1, CHRM4, SAP30BP, UBC",4,"CHRM4",1,NA,0,NA,0,"CHRM4",1,NA,0,NA,0,1
"269","FLT1",362,"Cytokine-cytokine receptor interaction","2321",0.433,NA,"VEGFB, CRK, KDR, PTK2",4,"PTK2, CRK",2,"VEGFB, KDR",2,"CRK",1,"PTK2, CRK",2,NA,0,NA,0,2
"270","FLT3",783,"Cytokine-cytokine receptor interaction","2322",-0.755,NA,"UBC, FLT3LG",2,NA,0,"FLT3LG",1,NA,0,NA,0,NA,0,NA,0,0
"271","FLT3LG",367,"Cytokine-cytokine receptor interaction","2323",-0.248,NA,"KITLG, FLT3",2,NA,0,"KITLG, FLT3",2,NA,0,NA,0,NA,0,NA,0,0
"272","FLT4",621,"Cytokine-cytokine receptor interaction","2324",-1.862,"Cytokine-cytokine receptor interaction ; Focal adhesion","FIGF, GRB2, KDR",3,NA,0,"KDR, FIGF",2,"GRB2",1,NA,0,NA,0,NA,0,0
"273","FN1",381,"Regulation of actin cytoskeleton","2335",0.505,NA,"ITGA5, HGF, ITGB1, FASLG, UBC, ITGAV",6,"ITGB1, ITGAV, ITGA5",3,"HGF, FASLG",2,"FASLG",1,"ITGB1, ITGAV, ITGA5",3,NA,0,NA,0,3
"274","FOS",151,"MAPK signaling pathway","2353",0.621,NA,"STAT1, DUSP10, RUNX1, DDIT3, NFATC2, EGFR, JUND, ATF4, SUMO3, MAPK1, ATF2, JUN, UBC, PSMC5",14,"MAPK1, EGFR",2,"EGFR",1,"DUSP10, MAPK1, NFATC2, JUND, JUN, EGFR, DDIT3, ATF2, ATF4",9,"MAPK1, EGFR",2,NA,0,"JUN, EGFR, DUSP10",3,5
"275","FYTTD1",688,"Novel","84248",-1.537,NA,"NXF1",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"276","GAB2",129,"Novel","9846",-1.433,"Osteoclast differentiation ; Fc gamma R-mediated phagocytosis ; Chronic myeloid leukemia ; Fc epsilon RI signaling pathway","MAPK3, MAPK1, GRB2, EGFR, CRKL",5,"MAPK3, MAPK1, EGFR, CRKL",4,"EGFR",1,"MAPK3, MAPK1, GRB2, EGFR, CRKL",5,"MAPK3, MAPK1, EGFR, CRKL",4,NA,0,"EGFR",1,5
"277","GADD45A",540,"MAPK signaling pathway","1647",1.576,NA,"MAP2K6, PCNA, UBC, MAP3K4",4,NA,0,NA,0,"MAP2K6, MAP3K4",2,NA,0,NA,0,"MAP2K6",1,1
"278","GADD45B",827,"MAPK signaling pathway","4616",1.894,NA,"MAP3K4",1,NA,0,NA,0,"MAP3K4",1,NA,0,NA,0,NA,0,0
"279","GADD45G",539,"MAPK signaling pathway","10912",0.295,NA,"PCNA, MAP3K4",2,NA,0,NA,0,"MAP3K4",1,NA,0,NA,0,NA,0,0
"280","GAPDH",444,"Novel","2597",-1.042,NA,"EGFR, UBC",2,"EGFR",1,"EGFR",1,"EGFR",1,"EGFR",1,NA,0,"EGFR",1,2
"281","GDF5",627,"Cytokine-cytokine receptor interaction","8200",0.75,NA,"BMPR2, BMPR1B",2,NA,0,"BMPR2, BMPR1B",2,NA,0,NA,0,"BMPR1B",1,NA,0,1
"282","GH1",368,"Cytokine-cytokine receptor interaction","2688",0.241,NA,"GHR",1,NA,0,"GHR",1,NA,0,NA,0,NA,0,NA,0,0
"283","GHR",675,"Cytokine-cytokine receptor interaction","2690",0.686,NA,"GH1, UBC, SOCS2",3,NA,0,"GH1",1,NA,0,NA,0,NA,0,NA,0,0
"284","GIT1",239,"Regulation of actin cytoskeleton","28964",-1.335,"Regulation of actin cytoskeleton ; Endocytosis ; Epithelial cell signaling in Helicobacter pylori infection","PTK2, ARHGEF7, ADRBK1, ARHGEF6, PXN, PAK1",6,"ARHGEF6, ARHGEF7, PXN, PTK2, PAK1",5,NA,0,"PAK1",1,"ARHGEF6, ARHGEF7, PXN, PTK2, PAK1",5,NA,0,NA,0,5
"285","GNA11",763,"Novel","2767",-1.219,"Chagas disease (American trypanosomiasis) ; Amoebiasis ; GnRH signaling pathway ; Long-term depression ; Gap junction","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"286","GNA12",749,"MAPK signaling pathway","2768",-0.315,NA,"ARHGEF12, ARHGEF1, UBC",3,"ARHGEF12, ARHGEF1",2,NA,0,NA,0,"ARHGEF12, ARHGEF1",2,NA,0,NA,0,2
"287","GNA13",728,"Regulation of actin cytoskeleton","10672",-0.99,NA,"ARHGEF1, CXCR4, F2R, UBC, ARHGEF12",5,"ARHGEF12, ARHGEF1, F2R",3,"CXCR4",1,NA,0,"ARHGEF12, ARHGEF1, F2R",3,"CXCR4",1,NA,0,4
"288","GNAI3",516,"Novel","2773",-1.532,"Chagas disease (American trypanosomiasis) ; Toxoplasmosis ; Leukocyte transendothelial migration ; Chemokine signaling pathway ; Tight junction ; Long-term depression ; Gap junction ; Progesterone-mediated oocyte maturation","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"289","GNAO1",522,"Novel","2775",-1.165,"Chagas disease (American trypanosomiasis) ; Toxoplasmosis ; Long-term depression","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"290","GNB2L1",79,"Novel","10399",-1.839,NA,"RPS2, RPL19, STAT1, PRKCB, PRKCA, IFNAR2, IK, DYNLL1, UBC, ITGB1, RPS27A, UBB",12,"ITGB1",1,"IFNAR2",1,"PRKCB, PRKCA",2,"ITGB1",1,NA,0,NA,0,1
"291","GNG12",517,"MAPK signaling pathway","55970",0.573,NA,"UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"292","GP1BA",571,"Novel","2811",-1.037,"Hematopoietic cell lineage ; ECM-receptor interaction","F2",1,"F2",1,NA,0,NA,0,"F2",1,NA,0,NA,0,1
"293","GRB2",7,"MAPK signaling pathway","2885",0.399,NA,"LAT, VAV1, CRK, EGFR, NTRK1, BCAR1, ACTN4, GAB2, ACTN1, RET, SYK, FASLG, PDGFRB, MAPK9, LRP1, PTK2, KDR, KIT, SOS1, PDGFRA, FGFR2, CD28, MET, CSF1R, CSF3R, TNFRSF1A, PTK2B, EPOR, PIK3R2, ASAP1, FLT4, DNM1, SOS2, MAP4K1, VAV3, DOCK1, ITGA2B, UBC, WASL",39,"VAV3, BCAR1, WASL, VAV1, SOS2, SOS1, PTK2, PIK3R2, PDGFRB, PDGFRA, ITGA2B, FGFR2, EGFR, DOCK1, CRK, ACTN1, ACTN4",17,"TNFRSF1A, PDGFRB, PDGFRA, MET, KIT, KDR, FLT4, EPOR, EGFR, CSF3R, CSF1R, FASLG",12,"MAP4K1, TNFRSF1A, SOS2, SOS1, MAPK9, PDGFRB, PDGFRA, NTRK1, FGFR2, EGFR, CRK, FASLG",12,"VAV3, BCAR1, WASL, VAV1, SOS2, SOS1, PTK2, PIK3R2, PDGFRB, PDGFRA, ITGA2B, FGFR2, EGFR, DOCK1, CRK, ACTN1, ACTN4",17,"FLT4, CSF1R",2,"TNFRSF1A, PDGFRB, PDGFRA, EGFR",4,23
"294","GRIN2D",793,"Novel","2906",-1.039,"Amyotrophic lateral sclerosis (ALS)","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"295","GSK3A",602,"Novel","2931",-1.423,"Chemokine signaling pathway","PRKCG, PRKCA, AKT1, UBC, PRKCB, PRKACA, MAPT",7,NA,0,NA,0,"PRKCG, PRKCB, PRKCA, PRKACA, MAPT, AKT1",6,NA,0,NA,0,NA,0,0
"296","GSN",632,"Regulation of actin cytoskeleton","2934",0.757,NA,"UBC, CASP3",2,NA,0,NA,0,"CASP3",1,NA,0,NA,0,NA,0,0
"297","GSTP1",555,"Novel","2950",-1.499,"Pathways in cancer ; Prostate cancer","TRAF2, UBC, MAPK8",3,NA,0,NA,0,"TRAF2, MAPK8",2,NA,0,NA,0,NA,0,0
"298","HADHA",607,"Novel","3030",-1.077,"Lysine degradation ; Propanoate metabolism ; beta-Alanine metabolism","UBC, CSNK2A2",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"299","HCLS1",461,"Novel","3059",-1.765,"Tight junction ; Shigellosis ; Bacterial invasion of epithelial cells ; Pathogenic Escherichia coli infection","SYK, CASP3",2,NA,0,NA,0,"CASP3",1,NA,0,NA,0,NA,0,0
"300","HDAC2",47,"Novel","3066",-2.636,"Pathways in cancer ; Cell cycle ; Chronic myeloid leukemia","SIN3A, MTA2, NFKB1, RELA, SP1, MORF4L1, PHF12, MBD2, CHD4, RUNX1, BCL11B, CREB1, ING1, SUZ12, SIN3B, MBD3, AIRE, KLF4, PHF21A, ELMSAN1, RERE, DNTTIP1, RREB1, UBC, TP53",25,NA,0,NA,0,"TP53, RELA, NFKB1",3,NA,0,NA,0,"RELA",1,1
"301","HDAC4",46,"Novel","9759",-1.135,NA,"SIN3A, MEF2C, SP1, UBE2I, ZBTB16, SFN, YWHAH, YWHAG",8,NA,0,NA,0,"MEF2C",1,NA,0,NA,0,NA,0,0
"302","HGF",725,"Cytokine-cytokine receptor interaction","3082",1.275,NA,"FN1, MET",2,"FN1",1,"MET",1,NA,0,"FN1",1,NA,0,NA,0,1
"303","HIST1H1B",576,"Novel","3009",-1.991,NA,"CCNE1, UBC, PRKCA",3,NA,0,NA,0,"PRKCA",1,NA,0,NA,0,NA,0,0
"304","HNRNPA2B1",472,"Novel","3181",-5.363,NA,"HNRNPH1, UBC",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"305","HNRNPH1",197,"Novel","3187",-1.44,NA,"HNRNPA2B1, MIS12, EGFR, UBC",4,"EGFR",1,"EGFR",1,"EGFR",1,"EGFR",1,NA,0,"EGFR",1,2
"306","HNRNPM",496,"Novel","4670",-1.612,"Spliceosome","PRPF8, UBC, SF3B1",3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"307","HRAS",100,"MAPK signaling pathway","3265",0.591,NA,"PIK3CA, BRAF, RAF1, RASA1, MAPK8, PIK3CD, PIK3CG, SOS1, ARAF, UBC",10,"SOS1, RAF1, PIK3CG, PIK3CD, PIK3CA, BRAF, ARAF",7,NA,0,"SOS1, RASA1, RAF1, MAPK8, BRAF",5,"SOS1, RAF1, PIK3CG, PIK3CD, PIK3CA, BRAF, ARAF",7,NA,0,"BRAF",1,8
"308","HSP90B1",260,"Novel","7184",-3.495,"Pathways in cancer ; NOD-like receptor signaling pathway ; Prostate cancer","APOB, RAE1, PDLIM7, CALR, P4HB, HSPA5, UBC",7,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"309","HSPA1A",469,"MAPK signaling pathway","3303",0.537,NA,"STUB1",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"310","HSPA1B",468,"MAPK signaling pathway","3304",0.276,NA,"STUB1",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"311","HSPA2",493,"MAPK signaling pathway","3306",-0.783,NA,"HSPA8, UBC",2,NA,0,NA,0,"HSPA8",1,NA,0,NA,0,NA,0,0
"312","HSPA5",92,"Novel","3309",-2.293,"Prion diseases","HSPA6, LDLR, HSP90B1, APOB, PRNP, UBC, EGFR",7,"EGFR",1,"EGFR",1,"HSPA6, EGFR",2,"EGFR",1,NA,0,"EGFR",1,2
"313","HSPA6",249,"MAPK signaling pathway","3310",-0.813,NA,"TAB1, STUB1, HSPA5, UBC, MAP3K7, TRAF6",6,NA,0,NA,0,"TAB1, TRAF6, MAP3K7",3,NA,0,NA,0,"MAP3K7",1,1
"314","HSPA8",2,"MAPK signaling pathway","3312",-0.165,NA,"VCP, TP53, MAPT, EGFR, PARK2, CDC5L, RAF1, BCAS2, HSPA2, UBC, STUB1",11,"RAF1, EGFR",2,"EGFR",1,"TP53, RAF1, MAPT, HSPA2, EGFR",5,"RAF1, EGFR",2,NA,0,"EGFR",1,3
"315","HSPB1",495,"MAPK signaling pathway","3315",1.733,NA,"UBE2I, MAPKAPK3, EFTUD2, TP53, UBC, AKT1, EGFR, MFAP1",8,"EGFR",1,"EGFR",1,"MAPKAPK3, TP53, EGFR, AKT1",4,"EGFR",1,NA,0,"MAPKAPK3, EGFR",2,3
"316","ICAM1",704,"Novel","3383",-2.651,"Leukocyte transendothelial migration ; Rheumatoid arthritis ; Cell adhesion molecules (CAMs) ; African trypanosomiasis ; Malaria ; Natural killer cell mediated cytotoxicity","ITGAM, ITGAL, ITGB2, UBC",4,"ITGB2, ITGAM, ITGAL",3,NA,0,NA,0,"ITGB2, ITGAM, ITGAL",3,NA,0,NA,0,3
"317","IFIH1",766,"Novel","64135",-1.093,"RIG-I-like receptor signaling pathway","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"318","IFNA2",348,"Cytokine-cytokine receptor interaction","3440",-0.588,NA,"IFNAR2, IFNAR1",2,NA,0,"IFNAR2, IFNAR1",2,NA,0,NA,0,NA,0,NA,0,0
"319","IFNA8",758,"Cytokine-cytokine receptor interaction","3445",-0.583,NA,"IFNAR2",1,NA,0,"IFNAR2",1,NA,0,NA,0,NA,0,NA,0,0
"320","IFNAR1",347,"Cytokine-cytokine receptor interaction","3454",0.642,NA,"IFNA2, IFNAR2, IFNB1, IFNW1, UBC",5,NA,0,"IFNW1, IFNB1, IFNAR2, IFNA2",4,NA,0,NA,0,NA,0,NA,0,0
"321","IFNAR2",349,"Cytokine-cytokine receptor interaction","3455",0.893,NA,"IFNW1, IFNA8, IFNA2, IFNAR1, STAT1, GNB2L1",6,NA,0,"IFNW1, IFNAR1, IFNA8, IFNA2",4,NA,0,NA,0,NA,0,NA,0,0
"322","IFNB1",642,"Cytokine-cytokine receptor interaction","3456",-0.97,NA,"IFNAR1",1,NA,0,"IFNAR1",1,NA,0,NA,0,NA,0,NA,0,0
"323","IFNG",811,"Cytokine-cytokine receptor interaction","3458",1.474,NA,"IFNGR1",1,NA,0,"IFNGR1",1,NA,0,NA,0,NA,0,NA,0,0
"324","IFNGR1",333,"Cytokine-cytokine receptor interaction","3459",0.172,NA,"SIRPB1, IFNG, UBC, STAT1",4,NA,0,"IFNG",1,NA,0,NA,0,NA,0,NA,0,0
"325","IFNL1",409,"Cytokine-cytokine receptor interaction","282618",0.095,NA,"IFNLR1",1,NA,0,"IFNLR1",1,NA,0,NA,0,NA,0,NA,0,0
"326","IFNLR1",741,"Cytokine-cytokine receptor interaction","163702",2.404,NA,"IFNL1",1,NA,0,"IFNL1",1,NA,0,NA,0,NA,0,NA,0,0
"327","IFNW1",643,"Cytokine-cytokine receptor interaction","3467",0.086,NA,"IFNAR2, IFNAR1",2,NA,0,"IFNAR2, IFNAR1",2,NA,0,NA,0,NA,0,NA,0,0
"328","IK",518,"Novel","3550",-2.761,NA,"MFAP1, XAB2, UBC, RBM10, GNB2L1, MSH2, NDUFA1, THOC1, EFTUD2",9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
