"","EntrezID","GeneSymbol","ConfidenceCategory","TRIAGEhit","Pathway","InteractingGenes","NetworkGenePathways"
"11677",18706,"Pik3ca","MedConf","Yes","Osteoclast differentiation, AMPK signaling pathway, Toll-like receptor signaling pathway, PI3K-Akt signaling pathway, Longevity regulating pathway, Insulin resistance, Estrogen signaling pathway, Relaxin signaling pathway, mTOR signaling pathway, VEGF signaling pathway, Longevity regulating pathway - multiple species, FoxO signaling pathway, Fc epsilon RI signaling pathway, AGE-RAGE signaling pathway in diabetic complications, Focal adhesion, Regulation of lipolysis in adipocytes, Progesterone-mediated oocyte maturation, TNF signaling pathway, Ras signaling pathway, Neurotrophin signaling pathway, HIF-1 signaling pathway, Natural killer cell mediated cytotoxicity, Aldosterone-regulated sodium reabsorption, Cholinergic synapse, Thyroid hormone signaling pathway, Platelet activation, Rap1 signaling pathway","Pik3cb, Cckbr, Lpar3, Adra1b, Cysltr1, Xcl1, Prok2, Npff, Itgb2l, Prex1, Fyn, Avpr1b, Pdpk1, Tbxa2r, Ngfr","Rap1 signaling pathway (4), PI3K-Akt signaling pathway (4), Platelet activation (3), Neurotrophin signaling pathway (3), Focal adhesion (3), Fc epsilon RI signaling pathway (3), Natural killer cell mediated cytotoxicity (3), Vascular smooth muscle contraction (2), Ras signaling pathway (2), Cytokine-cytokine receptor interaction (2), Thyroid hormone signaling pathway (2), Aldosterone-regulated sodium reabsorption (2), FoxO signaling pathway (2), mTOR signaling pathway (2), Insulin resistance (2), AMPK signaling pathway (2), Cholinergic synapse (2), Osteoclast differentiation (2), Longevity regulating pathway (2), PPAR signaling pathway (1), Adrenergic signaling in cardiomyocytes (1), cGMP-PKG signaling pathway (1), HIF-1 signaling pathway (1), TNF signaling pathway (1), Progesterone-mediated oocyte maturation (1), Regulation of lipolysis in adipocytes (1), AGE-RAGE signaling pathway in diabetic complications (1), Longevity regulating pathway - multiple species (1), VEGF signaling pathway (1), Relaxin signaling pathway (1), Estrogen signaling pathway (1), Toll-like receptor signaling pathway (1)"
"11678",74769,"Pik3cb","MedConf","Yes","Osteoclast differentiation, AMPK signaling pathway, Toll-like receptor signaling pathway, PI3K-Akt signaling pathway, Longevity regulating pathway, Insulin resistance, Estrogen signaling pathway, Relaxin signaling pathway, mTOR signaling pathway, VEGF signaling pathway, Longevity regulating pathway - multiple species, FoxO signaling pathway, Fc epsilon RI signaling pathway, AGE-RAGE signaling pathway in diabetic complications, Focal adhesion, Regulation of lipolysis in adipocytes, Progesterone-mediated oocyte maturation, TNF signaling pathway, Ras signaling pathway, Neurotrophin signaling pathway, HIF-1 signaling pathway, Natural killer cell mediated cytotoxicity, Aldosterone-regulated sodium reabsorption, Cholinergic synapse, Thyroid hormone signaling pathway, Platelet activation, Rap1 signaling pathway","Itgb2l, Prex1, Fyn, Pdpk1, Pik3ca, Ngfr","Rap1 signaling pathway (3), Natural killer cell mediated cytotoxicity (3), Neurotrophin signaling pathway (3), Focal adhesion (3), Fc epsilon RI signaling pathway (3), PI3K-Akt signaling pathway (3), Platelet activation (2), Thyroid hormone signaling pathway (2), Cholinergic synapse (2), Aldosterone-regulated sodium reabsorption (2), Ras signaling pathway (2), FoxO signaling pathway (2), mTOR signaling pathway (2), Insulin resistance (2), Longevity regulating pathway (2), AMPK signaling pathway (2), Osteoclast differentiation (2), HIF-1 signaling pathway (1), TNF signaling pathway (1), Progesterone-mediated oocyte maturation (1), Regulation of lipolysis in adipocytes (1), AGE-RAGE signaling pathway in diabetic complications (1), Longevity regulating pathway - multiple species (1), VEGF signaling pathway (1), Relaxin signaling pathway (1), Estrogen signaling pathway (1), Toll-like receptor signaling pathway (1), Cytokine-cytokine receptor interaction (1), PPAR signaling pathway (1)"
"11757",69836,"Pla2g12b","MedConf","Yes","Vascular smooth muscle contraction, Ras signaling pathway, alpha-Linolenic acid metabolism","Cyp4a12a, Cyp3a13, Ptdss1","Vascular smooth muscle contraction (1), PPAR signaling pathway (1)"
"11760",18778,"Pla2g1b","MedConf","Yes","Vascular smooth muscle contraction, Ras signaling pathway, alpha-Linolenic acid metabolism","Cyp4a12a, Cyp3a13, Ptdss1","Vascular smooth muscle contraction (1), PPAR signaling pathway (1)"
"11772",271844,"Pla2g4f","HighConf","Yes","VEGF signaling pathway, Fc epsilon RI signaling pathway, MAPK signaling pathway, Vascular smooth muscle contraction, Ras signaling pathway, Oxytocin signaling pathway, Platelet activation, alpha-Linolenic acid metabolism","Ptdss1, Cyp4a12a, Cyp3a13, Mboat7, Gnao1","Rap1 signaling pathway (1), Cholinergic synapse (1), Oxytocin signaling pathway (1), Relaxin signaling pathway (1), Estrogen signaling pathway (1), Vascular smooth muscle contraction (1), PPAR signaling pathway (1)"
"11848",18817,"Plk1","MedConf","Yes","FoxO signaling pathway, Progesterone-mediated oocyte maturation","Psma3, Psmd11, Psmc5, Psmd1, Psmd6, Psma7, Psmb2, Psmb3, Psma1, Psmb1, Psmd3, Psmc1, Psmb6, Psmc3, Psma6, Psmd14, Psma4, Psma2, Psmc4, Psmc6, Psmb4, Smc1a, Psmd2, Ube2c, Spc24, Rad21, Seh1l, Nup107, Nup85, Pcnt, Cep250, Mad1l1, Wee1, Alms1, Kif23, Kif20a, Foxm1, Prkaca, Smc3, Nup98, Xpo1","Proteasome (22), RNA transport (5), Progesterone-mediated oocyte maturation (2), Longevity regulating pathway (2), Adrenergic signaling in cardiomyocytes (1), Platelet activation (1), Thyroid hormone signaling pathway (1), Cholinergic synapse (1), Oxytocin signaling pathway (1), Glucagon signaling pathway (1), Ras signaling pathway (1), Vascular smooth muscle contraction (1), MAPK signaling pathway (1), Vasopressin-regulated water reabsorption (1), Regulation of lipolysis in adipocytes (1), Longevity regulating pathway - multiple species (1), Relaxin signaling pathway (1), Estrogen signaling pathway (1), Ribosome biogenesis in eukaryotes (1), mTOR signaling pathway (1)"
"11850",12795,"Plk3","MedConf","Yes","FoxO signaling pathway",NA,NA
"11860",53317,"Plrg1","MedConf","Yes","Spliceosome","Isy1, Dhx8, Sf3b3, Sf3a1, Sf3b1, Snrpa1, Snrpd2, Sf3a3, Sf3b2","Spliceosome (9)"
"11910",66853,"Pnpla2","MedConf","Yes","Regulation of lipolysis in adipocytes","Acsl6","Adipocytokine signaling pathway (1), PPAR signaling pathway (1)"
"11957",20020,"Polr2a","HighConf","Yes","Pyrimidine metabolism, RNA polymerase, Purine metabolism",NA,NA
"11958",231329,"Polr2b","HighConf","Yes","Pyrimidine metabolism, RNA polymerase, Purine metabolism","Polr2g, Polr2d, Cdk9, Polr2k, Phf5a, Smc1a, Snrpb, Rnps1, Srsf3, Rbm8a, Cpsf7, Magoh, Nme4, Nme3, Nme6, Hnrnpa3, Pabpn1, Ints10, Sf3a1, Sf3b5, Supt5, Snrpd1, Polr2f, Sf3b6, Snrpa1, Snrpd3, Snrpd2, Snrpe, Sf3b3, Sf3b2, Snrnp200, Sf3a3, Sf3b1","Spliceosome (19), Purine metabolism (6), Pyrimidine metabolism (6), mRNA surveillance pathway (5), RNA polymerase (3), RNA transport (3), Cytosolic DNA-sensing pathway (1)"
"11960",69241,"Polr2d","HighConf","Yes","Pyrimidine metabolism, RNA polymerase, Purine metabolism","Cdk9, Polr2k, Phf5a, Smc1a, Snrpb, Rnps1, Srsf3, Rbm8a, Cpsf7, Magoh, Nme4, Nme3, Nme6, Hnrnpa3, Pabpn1, Ints10, Snrpa1, Sf3b6, Snrpd2, Polr2f, Polr2b, Snrpd1, Snrpe, Sf3b1, Sf3a1, Sf3a3, Sf3b5, Snrnp200, Sf3b2, Snrpd3, Polr2g, Sf3b3, Supt5","Spliceosome (19), Purine metabolism (6), Pyrimidine metabolism (6), mRNA surveillance pathway (5), RNA polymerase (3), RNA transport (3), Cytosolic DNA-sensing pathway (1)"
"11961",69833,"Polr2f","HighConf","Yes","Pyrimidine metabolism, RNA polymerase, Purine metabolism, Cytosolic DNA-sensing pathway","Snrpd2, Snrpd3, Snrpd1, Sf3b1, Sf3a3, Sf3a1, Snrpa1, Sf3b2, Snrpe, Sf3b3, Supt5, Snrnp200, Sf3b6, Sf3b5, Polr2b, Polr2g, Polr2d, Cdk9, Polr2k, Phf5a, Smc1a, Snrpb, Rnps1, Srsf3, Rbm8a, Cpsf7, Magoh, Nme4, Nme3, Nme6, Hnrnpa3, Pabpn1","Spliceosome (19), Purine metabolism (6), Pyrimidine metabolism (6), mRNA surveillance pathway (5), RNA transport (3), RNA polymerase (3)"
"11962",67710,"Polr2g","MedConf","Yes","Pyrimidine metabolism, RNA polymerase, Purine metabolism","Polr2d, Cdk9, Polr2k, Phf5a, Smc1a, Snrpb, Rnps1, Srsf3, Rbm8a, Cpsf7, Magoh, Nme4, Nme3, Nme6, Hnrnpa3, Pabpn1, Sf3b6, Sf3b5, Snrnp200, Snrpa1, Snrpe, Polr2b, Sf3a1, Polr2f, Patl1, Sf3b3, Snrpd3, Sf3a3, Snrpd2, Sf3b1, Supt5, Sf3b2, Snrpd1","Spliceosome (19), Purine metabolism (6), Pyrimidine metabolism (6), mRNA surveillance pathway (5), RNA polymerase (3), RNA transport (3), Cytosolic DNA-sensing pathway (1)"
"11965",17749,"Polr2k","MedConf","Yes",NA,"Phf5a, Smc1a, Snrpb, Rnps1, Srsf3, Rbm8a, Cpsf7, Magoh, Hnrnpa3, Pabpn1, Cdk9, Snrpa1, Sf3b1, Polr2f, Snrpd1, Sf3b5, Snrpe, Snrpd2, Sf3a3, Snrnp200, Snrpd3, Polr2b, Sf3b6, Sf3b3, Sf3b2, Polr2d, Polr2g, Supt5, Sf3a1","Spliceosome (19), mRNA surveillance pathway (5), Purine metabolism (4), RNA polymerase (4), Pyrimidine metabolism (4), RNA transport (3), Cytosolic DNA-sensing pathway (1)"
"11981",66537,"Pomp","HighConf","Yes","Proteasome","Psmb2, Psmb3, Psma1, Psmb1, Psmb6, Psma6, Psma4, Psmb4, Psma3","Proteasome (9)"
"12024",19015,"Ppard","MedConf","Yes","PPAR signaling pathway","Nr5a1, Rxrg","Thyroid hormone signaling pathway (1), Adipocytokine signaling pathway (1), PPAR signaling pathway (1)"
"12028",231327,"Ppat","MedConf","Yes","Purine metabolism",NA,NA
"12029",57349,"Ppbp","MedConf","Yes","Cytokine-cytokine receptor interaction","Adra2b, Lpar3, Serpina1d, Gal, Chrm4, Vegfb, Aldoa, Cxcr4, Tas2r113, Vegfa, C3","Rap1 signaling pathway (3), Cytokine-cytokine receptor interaction (3), PI3K-Akt signaling pathway (3), Ras signaling pathway (2), Focal adhesion (2), AGE-RAGE signaling pathway in diabetic complications (2), Relaxin signaling pathway (2), HIF-1 signaling pathway (2), Cholinergic synapse (1), VEGF signaling pathway (1), cGMP-PKG signaling pathway (1)"
"12122",19058,"Ppp3r1","MedConf","Yes","Osteoclast differentiation, VEGF signaling pathway, cGMP-PKG signaling pathway, MAPK signaling pathway, Glucagon signaling pathway, Oxytocin signaling pathway, Natural killer cell mediated cytotoxicity",NA,NA
"12128",19060,"Ppp5c","MedConf","Yes","MAPK signaling pathway",NA,NA
"12176",277360,"Prex1","MedConf","Yes",NA,"Pik3ca, Pik3cb","Longevity regulating pathway (4), Rap1 signaling pathway (2), Platelet activation (2), Thyroid hormone signaling pathway (2), Cholinergic synapse (2), Aldosterone-regulated sodium reabsorption (2), Natural killer cell mediated cytotoxicity (2), HIF-1 signaling pathway (2), Neurotrophin signaling pathway (2), Ras signaling pathway (2), TNF signaling pathway (2), Progesterone-mediated oocyte maturation (2), Regulation of lipolysis in adipocytes (2), Focal adhesion (2), AGE-RAGE signaling pathway in diabetic complications (2), Fc epsilon RI signaling pathway (2), FoxO signaling pathway (2), Longevity regulating pathway - multiple species (2), VEGF signaling pathway (2), mTOR signaling pathway (2), Relaxin signaling pathway (2), Estrogen signaling pathway (2), Insulin resistance (2), PI3K-Akt signaling pathway (2), Toll-like receptor signaling pathway (2), AMPK signaling pathway (2), Osteoclast differentiation (2)"
"12189",18747,"Prkaca","MedConf","Yes","Longevity regulating pathway, Estrogen signaling pathway, Relaxin signaling pathway, Longevity regulating pathway - multiple species, Regulation of lipolysis in adipocytes, Progesterone-mediated oocyte maturation, Vasopressin-regulated water reabsorption, MAPK signaling pathway, Vascular smooth muscle contraction, Ras signaling pathway, Glucagon signaling pathway, Oxytocin signaling pathway, Cholinergic synapse, Thyroid hormone signaling pathway, Platelet activation, Adrenergic signaling in cardiomyocytes","Plk1, Gnao1, Prkag1, Arhgdig, Pcnt, Cep250, Creb3l3, Creb3l4, Kcnj5, Pfkfb1, Alms1, Ep300","Glucagon signaling pathway (5), AMPK signaling pathway (4), Estrogen signaling pathway (4), Longevity regulating pathway (4), FoxO signaling pathway (3), Oxytocin signaling pathway (3), Cholinergic synapse (3), Vasopressin-regulated water reabsorption (3), Relaxin signaling pathway (3), Insulin resistance (3), Adrenergic signaling in cardiomyocytes (2), TNF signaling pathway (2), cGMP-PKG signaling pathway (2), PI3K-Akt signaling pathway (2), Thyroid hormone signaling pathway (1), HIF-1 signaling pathway (1), Neurotrophin signaling pathway (1), Adipocytokine signaling pathway (1), Longevity regulating pathway - multiple species (1), Rap1 signaling pathway (1), Progesterone-mediated oocyte maturation (1)"
"12191",19082,"Prkag1","MedConf","Yes","AMPK signaling pathway, Longevity regulating pathway, Insulin resistance, Longevity regulating pathway - multiple species, FoxO signaling pathway, Adipocytokine signaling pathway, Glucagon signaling pathway, Oxytocin signaling pathway","Pfkfb1, Foxo4, Brd4, Ikbkg, Prkaca, Cdk9, Psmc5, Strada, Foxo3","Longevity regulating pathway (4), Ras signaling pathway (3), AMPK signaling pathway (3), FoxO signaling pathway (2), MAPK signaling pathway (2), PI3K-Akt signaling pathway (2), Glucagon signaling pathway (2), Longevity regulating pathway - multiple species (2), Proteasome (1), Cytosolic DNA-sensing pathway (1), TNF signaling pathway (1), Adipocytokine signaling pathway (1), Toll-like receptor signaling pathway (1), Osteoclast differentiation (1), mTOR signaling pathway (1), Adrenergic signaling in cardiomyocytes (1), Platelet activation (1), Thyroid hormone signaling pathway (1), Cholinergic synapse (1), Oxytocin signaling pathway (1), Vascular smooth muscle contraction (1), Vasopressin-regulated water reabsorption (1), Progesterone-mediated oocyte maturation (1), Regulation of lipolysis in adipocytes (1), Relaxin signaling pathway (1), Estrogen signaling pathway (1), Neurotrophin signaling pathway (1)"
"12202",18754,"Prkce","MedConf","Yes","Insulin resistance, cGMP-PKG signaling pathway, AGE-RAGE signaling pathway in diabetic complications, Vascular smooth muscle contraction",NA,NA
"12259",50501,"Prok2","MedConf","Yes",NA,"Npff, Cysltr1, Lpar3, Pik3ca, Avpr1b, Tbxa2r, Xcl1, Adra1b, Cckbr","Vascular smooth muscle contraction (2), Rap1 signaling pathway (2), PI3K-Akt signaling pathway (2), Platelet activation (2), Longevity regulating pathway (2), Cytokine-cytokine receptor interaction (1), Adrenergic signaling in cardiomyocytes (1), cGMP-PKG signaling pathway (1), Thyroid hormone signaling pathway (1), Cholinergic synapse (1), Aldosterone-regulated sodium reabsorption (1), Natural killer cell mediated cytotoxicity (1), HIF-1 signaling pathway (1), Neurotrophin signaling pathway (1), Ras signaling pathway (1), TNF signaling pathway (1), Progesterone-mediated oocyte maturation (1), Regulation of lipolysis in adipocytes (1), Focal adhesion (1), AGE-RAGE signaling pathway in diabetic complications (1), Fc epsilon RI signaling pathway (1), FoxO signaling pathway (1), Longevity regulating pathway - multiple species (1), VEGF signaling pathway (1), mTOR signaling pathway (1), Relaxin signaling pathway (1), Estrogen signaling pathway (1), Insulin resistance (1), Toll-like receptor signaling pathway (1), AMPK signaling pathway (1), Osteoclast differentiation (1)"
"12303",109270,"Prr5","MedConf","Yes","mTOR signaling pathway",NA,NA
"12376",26440,"Psma1","MedConf","Yes","Proteasome","Psmb1, Psmd3, Psmc1, Psmb6, Psmc3, Psma6, Psmd14, Psma4, Psma2, Psmc4, Psmc6, Psmb4, Psmd2, Ube2c, Sec61a1, Sec61a2, Psma3, Plk1, Psmb2, Psma7, Psmd1, Dvl2, Psmc5, Pomp, Psmd11, Hspa8, Psmb3, Psmd6","Proteasome (22), Protein export (2), MAPK signaling pathway (1), Longevity regulating pathway - multiple species (1), Estrogen signaling pathway (1), Spliceosome (1), mTOR signaling pathway (1), Progesterone-mediated oocyte maturation (1), FoxO signaling pathway (1)"
"12377",19166,"Psma2","HighConf","Yes","Proteasome","Psmc4, Psmc6, Psmb4, Psmd2, Ube2c, Sec61a1, Sec61a2, Hspa8, Psmb6, Psma7, Psmd6, Psmc1, Psma4, Psmb2, Psmd11, Psmd14, Psmb3, Psma1, Psma3, Psmd1, Psmc3, Dvl2, Plk1, Psmc5, Psma6, Psmb1, Psmd3","Proteasome (21), Protein export (2), MAPK signaling pathway (1), Longevity regulating pathway - multiple species (1), Estrogen signaling pathway (1), Spliceosome (1), mTOR signaling pathway (1), Progesterone-mediated oocyte maturation (1), FoxO signaling pathway (1)"
"12378",19167,"Psma3","HighConf","Yes","Proteasome","Psmd11, Psmc5, Psmd1, Psmd6, Psma7, Pomp, Psmb2, Psmb3, Psma1, Psmb1, Psmd3, Psmc1, Psmb6, Psmc3, Psma6, Psmd14, Psma4, Psma2, Psmc4, Psmc6, Psmb4, Psmd2, Ube2c, Sec61a1, Gorasp2, Sec61a2, Plk1, Hspa8, Dvl2","Proteasome (22), Protein export (2), MAPK signaling pathway (1), Longevity regulating pathway - multiple species (1), Estrogen signaling pathway (1), Spliceosome (1), mTOR signaling pathway (1), Progesterone-mediated oocyte maturation (1), FoxO signaling pathway (1)"
"12379",26441,"Psma4","MedConf","Yes","Proteasome","Psma2, Psmc4, Psmc6, Psmb4, Psmd2, Ube2c, Sec61a1, Sec61a2, Psmd14, Psmc3, Psmd6, Psmc1, Psmb2, Psmd1, Psmb3, Psma7, Hspa8, Psmb1, Psmb6, Psma3, Psmd11, Psmc5, Plk1, Dvl2, Psmd3, Psma6, Psma1, Pomp","Proteasome (22), Protein export (2), MAPK signaling pathway (1), Longevity regulating pathway - multiple species (1), Estrogen signaling pathway (1), Spliceosome (1), mTOR signaling pathway (1), Progesterone-mediated oocyte maturation (1), FoxO signaling pathway (1)"
"12381",26443,"Psma6","HighConf","Yes","Proteasome","Psmd14, Psma4, Psma2, Psmc4, Psmc6, Psmb4, Psmd2, Ube2c, Sec61a1, Gorasp2, Sec61a2, Psmd1, Psmc3, Psmb6, Psmb2, Psmd6, Plk1, Psma7, Psmd3, Psma3, Psmd11, Psmb3, Hspa8, Psmc5, Pomp, Psmc1, Dvl2, Psmb1, Psma1","Proteasome (22), Protein export (2), MAPK signaling pathway (1), Longevity regulating pathway - multiple species (1), Estrogen signaling pathway (1), Spliceosome (1), mTOR signaling pathway (1), Progesterone-mediated oocyte maturation (1), FoxO signaling pathway (1)"
"12382",26444,"Psma7","MedConf","Yes","Proteasome","Psmb2, Psmb3, Psma1, Psmb1, Psmd3, Psmc1, Psmb6, Psmc3, Psma6, Psmd14, Psma4, Psma2, Psmc4, Psmc6, Psmb4, Psmd2, Ube2c, Sec61a1, Sec61a2, Psmd1, Plk1, Dvl2, Hspa8, Psmd6, Psmd11, Psma3, Psmc5","Proteasome (21), Protein export (2), MAPK signaling pathway (1), Longevity regulating pathway - multiple species (1), Estrogen signaling pathway (1), Spliceosome (1), mTOR signaling pathway (1), Progesterone-mediated oocyte maturation (1), FoxO signaling pathway (1)"
"12383",19170,"Psmb1","HighConf","Yes","Proteasome","Psmd3, Psmc1, Psmb6, Psmc3, Psma6, Psmd14, Psma4, Psma2, Psmc4, Psmc6, Psmb4, Psmd2, Ube2c, Sec61a1, Sec61a2, Psma3, Plk1, Psmd11, Psma1, Psmb2, Psmd1, Dvl2, Psma7, Hspa8, Pomp, Psmb3, Psmc5, Psmd6","Proteasome (22), Protein export (2), MAPK signaling pathway (1), Longevity regulating pathway - multiple species (1), Estrogen signaling pathway (1), Spliceosome (1), mTOR signaling pathway (1), Progesterone-mediated oocyte maturation (1), FoxO signaling pathway (1)"
"12386",26445,"Psmb2","HighConf","Yes","Proteasome","Psmb3, Psma1, Psmb1, Psmd3, Psmc1, Psmb6, Psmc3, Psma6, Psmd14, Psma4, Psma2, Psmc4, Psmc6, Psmb4, Psmd2, Ube2c, Sec61a1, Sec61a2, Dvl2, Plk1, Psmd6, Psma7, Psmc5, Hspa8, Psmd1, Psma3, Psmd11, Pomp","Proteasome (22), Protein export (2), MAPK signaling pathway (1), Longevity regulating pathway - multiple species (1), Estrogen signaling pathway (1), Spliceosome (1), mTOR signaling pathway (1), Progesterone-mediated oocyte maturation (1), FoxO signaling pathway (1)"
"12387",26446,"Psmb3","HighConf","Yes","Proteasome","Psma1, Psmb1, Psmd3, Psmc1, Psmb6, Psmc3, Psma6, Psmd14, Psma4, Psma2, Psmc4, Psmc6, Psmb4, Psmd2, Ube2c, Sec61a1, Sec61a2, Psmb2, Plk1, Psma3, Psmd6, Dvl2, Pomp, Psmd1, Hspa8, Psmd11, Psma7, Psmc5","Proteasome (22), Protein export (2), MAPK signaling pathway (1), Longevity regulating pathway - multiple species (1), Estrogen signaling pathway (1), Spliceosome (1), mTOR signaling pathway (1), Progesterone-mediated oocyte maturation (1), FoxO signaling pathway (1)"
"12388",19172,"Psmb4","MedConf","Yes","Proteasome","Psmd2, Ube2c, Sec61a1, Sec61a2, Psmb2, Psmd11, Psmd3, Psmd14, Psmb6, Psmb3, Pomp, Plk1, Psma2, Psmc1, Psma3, Hspa8, Psmc4, Psma4, Psmb1, Psmd1, Psmc5, Psmd6, Dvl2, Psma6, Psmc6, Psmc3, Psma1, Psma7","Proteasome (22), Protein export (2), MAPK signaling pathway (1), Longevity regulating pathway - multiple species (1), Estrogen signaling pathway (1), Spliceosome (1), mTOR signaling pathway (1), Progesterone-mediated oocyte maturation (1), FoxO signaling pathway (1)"
"12390",19175,"Psmb6","MedConf","Yes","Proteasome","Psmc3, Psma6, Psmd14, Psma4, Psma2, Psmc4, Psmc6, Psmb4, Psmd2, Ube2c, Sec61a1, Sec61a2, Psmd1, Psma7, Plk1, Psmc5, Psma3, Hspa8, Psmd11, Psmd3, Dvl2, Psmb3, Psmd6, Pomp, Psmc1, Psmb2, Psmb1, Psma1","Proteasome (22), Protein export (2), MAPK signaling pathway (1), Longevity regulating pathway - multiple species (1), Estrogen signaling pathway (1), Spliceosome (1), mTOR signaling pathway (1), Progesterone-mediated oocyte maturation (1), FoxO signaling pathway (1)"
"12394",19179,"Psmc1","HighConf","Yes","Proteasome","Psmb6, Psmc3, Psma6, Psmd14, Psma4, Psma2, Psmc4, Psmc6, Psmb4, Psmd2, Ube2c, Sec61a1, Sec61a2, Psma3, Plk1, Psmd3, Psmb1, Psmd11, Psma7, Psmb2, Psmc5, Psmb3, Psmd1, Hspa8, Psmd6, Dvl2, Psma1","Proteasome (21), Protein export (2), MAPK signaling pathway (1), Longevity regulating pathway - multiple species (1), Estrogen signaling pathway (1), Spliceosome (1), mTOR signaling pathway (1), Progesterone-mediated oocyte maturation (1), FoxO signaling pathway (1)"
"12396",19182,"Psmc3","HighConf","Yes","Proteasome","Psma6, Psmd14, Psma4, Psma2, Psmc4, Psmc6, Psmb4, Psmd2, Ube2c, Sec61a1, Sec61a2, Psmb6, Plk1, Psma7, Psmd1, Psmb2, Psmb3, Psmc1, Psmd6, Psma3, Hspa8, Psmd3, Psmc5, Psma1, Dvl2, Psmb1, Psmd11","Proteasome (21), Protein export (2), MAPK signaling pathway (1), Longevity regulating pathway - multiple species (1), Estrogen signaling pathway (1), Spliceosome (1), mTOR signaling pathway (1), Progesterone-mediated oocyte maturation (1), FoxO signaling pathway (1)"
"12398",23996,"Psmc4","HighConf","Yes","Proteasome","Psmc6, Psmb4, Psmd2, Ube2c, Sec61a1, Sec61a2, Psmb2, Psmd11, Dvl2, Psmb1, Psmd3, Psma2, Psma4, Psma7, Psmd14, Psmd6, Psmc5, Psmc3, Psmb6, Hspa8, Psmc1, Psma1, Psma6, Psmd1, Plk1, Psmb3, Psma3","Proteasome (21), Protein export (2), MAPK signaling pathway (1), Longevity regulating pathway - multiple species (1), Estrogen signaling pathway (1), Spliceosome (1), mTOR signaling pathway (1), Progesterone-mediated oocyte maturation (1), FoxO signaling pathway (1)"
"12399",19184,"Psmc5","HighConf","Yes","Proteasome","Psmd1, Psmd6, Psma7, Psmb2, Psmb3, Psma1, Psmb1, Psmd3, Psmc1, Psmb6, Psmc3, Psma6, Psmd14, Psma4, Psma2, Psmc4, Psmc6, Brd4, Psmb4, Psmd2, Ube2c, Prkag1, Sec61a1, Sec61a2, Psma3, Plk1, Psmd11, Cdk9, Hspa8, Ikbkg, Dvl2","Proteasome (21), Longevity regulating pathway (3), MAPK signaling pathway (2), Adipocytokine signaling pathway (2), Longevity regulating pathway - multiple species (2), FoxO signaling pathway (2), Protein export (2), Cytosolic DNA-sensing pathway (1), Ras signaling pathway (1), TNF signaling pathway (1), PI3K-Akt signaling pathway (1), Toll-like receptor signaling pathway (1), Osteoclast differentiation (1), Estrogen signaling pathway (1), Spliceosome (1), mTOR signaling pathway (1), Progesterone-mediated oocyte maturation (1), Oxytocin signaling pathway (1), Glucagon signaling pathway (1), Insulin resistance (1), AMPK signaling pathway (1)"
"12400",67089,"Psmc6","HighConf","Yes","Proteasome","Psmb4, Psmd2, Ube2c, Sec61a1, Sec61a2, Psmb2, Dvl2, Psmb1, Psmd14, Hspa8, Psmd11, Psmb3, Psmd6, Psmb6, Psmd3, Psma1, Psmc1, Psma2, Psma7, Psma3, Psmd1, Psmc4, Psma6, Plk1, Psma4, Psmc5, Psmc3","Proteasome (21), Protein export (2), MAPK signaling pathway (1), Longevity regulating pathway - multiple species (1), Estrogen signaling pathway (1), Spliceosome (1), mTOR signaling pathway (1), Progesterone-mediated oocyte maturation (1), FoxO signaling pathway (1)"
"12401",70247,"Psmd1","HighConf","Yes","Proteasome","Psmd6, Psma7, Psmb2, Psmb3, Psma1, Psmb1, Psmd3, Psmc1, Psmb6, Psmc3, Psma6, Psmd14, Psma4, Psma2, Psmc4, Psmc6, Psmb4, Psmd2, Ube2c, Sec61a1, Sec61a2, Psma3, Psmd11, Plk1, Psmc5, Hspa8, Dvl2","Proteasome (21), Protein export (2), MAPK signaling pathway (1), Longevity regulating pathway - multiple species (1), Estrogen signaling pathway (1), Spliceosome (1), mTOR signaling pathway (1), Progesterone-mediated oocyte maturation (1), FoxO signaling pathway (1)"
"12403",69077,"Psmd11","MedConf","Yes","Proteasome","Psmc5, Psmd1, Psmd6, Psma7, Psmb2, Psmb3, Psma1, Psmb1, Psmd3, Psmc1, Psmb6, Psmc3, Psma6, Psmd14, Psma4, Psma2, Psmc4, Psmc6, Psmb4, Psmd2, Ube2c, Sec61a1, Sec61a2, Dvl2, Plk1, Hspa8, Psma3","Proteasome (21), Protein export (2), MAPK signaling pathway (1), Longevity regulating pathway - multiple species (1), Estrogen signaling pathway (1), Spliceosome (1), mTOR signaling pathway (1), Progesterone-mediated oocyte maturation (1), FoxO signaling pathway (1)"
"12406",59029,"Psmd14","MedConf","Yes","Proteasome","Psma4, Psma2, Psmc4, Psmc6, Psmb4, Psmd2, Ube2c, Sec61a1, Sec61a2, Plk1, Psmb6, Psma6, Psmc1, Dvl2, Psma1, Psmd6, Psmc3, Psma7, Psmc5, Psmd1, Psma3, Psmd11, Hspa8, Psmb1, Psmd3, Psmb3, Psmb2","Proteasome (21), Protein export (2), MAPK signaling pathway (1), Longevity regulating pathway - multiple species (1), Estrogen signaling pathway (1), Spliceosome (1), mTOR signaling pathway (1), Progesterone-mediated oocyte maturation (1), FoxO signaling pathway (1)"
